,parent_id,district,districtId,label,municipality,message_id,text,createdOn,predicted
1812,23wjzn,Sør-Øst Politidistrikt,204,0,Modum,23wjzn-0,Innehaver av en bedrift ringte politiet og opplyste om funn av endel tyvgods i nærheten. Patruljen kjørte til stedet - gjort funn av tyvgods som bla skal stamme fra Mekonomen. Vi ransaket hos en lokal mann i 30-årene. Saken ansees som oppklart. ,2023-10-06T10:33:47.3248355+00:00,3
1825,232344,Trøndelag Politidistrikt,209,8,Inderøy,232344-0,"Det er satt i gang et søk etter en savnet person på Inderøy. Det er søk både på land og i sjøen. Det vil om litt også bli søkt med helikopter. Vi søker med store ressurser etter en mann i 50-åra, hjemmehørende på Inderøy. Bakgrunnen for søket er funn av en drivende båt med baugen opp. Det er igangsatt søk etter antatt omkommet i vann, men vi fortsetter parallelt med redningsaksjon på land. Det har blitt søkt etter savnede på land gjennom hele natta med hundeekvipasjer, dessverre uten funn. Søket trappes opp med nye mannskaper på morgenen. Søk etter antatt omkommet til vanns starter opp igjen ut på dagen etter et opphold i natt.",2023-07-18T11:39:49.3306739+00:00,12
1841,23pdng,Sør-Øst Politidistrikt,204,4,Sandefjord,23pdng-0,"08:30 Politiet er på stedet etter melding om et mindre trafikkuhell på parkeringsplassen til flyplassen. Ingen personskade. Uklart hvem som har kjørt den ene bilen, og patruljen undersøker dette nærmere.  Da har patruljen kontroll på sjåføren, en kvinne i tenårene. Hun har ikke gyldig førerkort og sak opprettes.",2023-08-14T06:57:19.9371615+00:00,1
1847,2310nh,Agder Politidistrikt,205,4,Grimstad,2310nh-0,"Trafikkulykke  på E18 ved Vesterled retning øst. Kjedekollisjon med to biler. Alle involverte er ute av bilene og er oppegående. Trafikken flyter greit forbi på stedet.  En av førerne kjørt til sykehuset i Arendal for sjekk,.",2023-09-08T14:01:04.5328317+00:00,1
1853,23gm5s,Agder Politidistrikt,205,4,Kristiansand,23gm5s-0,Melding om syklist som ble påkjørt av bil i Kongsgård Alle. Syklisten brukte hjelm og er bevisst. Oppdateres. Syklisten kjørt til legevakt av ambulanse. Bilføreren får sitt førerkort beslaglagt. Patruljen oppretter sak.,2023-10-24T18:30:23.5326459+00:00,1
1857,23wrb5,Innlandet Politidistrikt,203,1,Hamar,23wrb5-0,Brann i bil under kjøring. Ingen er skadet. Ingen spredningsfare. Brannen oppstått i motorrommet. Sak opprettes.,2023-09-20T16:36:03.7577632+00:00,2
1872,23jwxw,Agder Politidistrikt,205,1,Arendal,23jwxw-0,"Bilbrann på en parkeringsplass i nærheten av rundkjøringen på Krøgenes, 
Nødetatene er på stedet, brannvesenet har startet slukking.  To personer er observert gående fra stedet, politiet ser etter dem i området.",2023-10-12T19:56:10.62575+00:00,2
1874,23548q,Trøndelag Politidistrikt,209,7,Trondheim,23548q-0,Flere butikker i Midtbyn`n har blitt utsatt for en butikk tyv.  Vedkommende er nå tatt pågrepet av politiet.  Vedkommende blir tatt med til Trondheim politistasjon for videre etterforskning.,2023-09-29T11:30:37.9147578+00:00,3
1888,23p9nx,Vest Politidistrikt,207,1,Bergen,23p9nx-0,"kL 0149, meldt om beruset mann som går i tunnelen. VTS stenger tunnelen.  Mannen har kommet seg ut av tunnelen. VTS åpner tunnelen.",2023-07-22T23:55:03.7271989+00:00,5
1889,23kxnm,Sør-Øst Politidistrikt,204,3,Drammen,23kxnm-0,07:15 Melding om en mann som stjal post fra postkasser i området. Politiet har kontroll på en mann i 30-åra som mistenkes for forholdet. Var i besittelse av diverse post. ,2023-08-02T05:47:57.235258+00:00,7
1900,235fhk,Vest Politidistrikt,207,7,Stryn,235fhk-0,"Kl. 0856: Hvit, åpen båt. 16 fot m/sort Suzuki påhengsmotor flyter for seg selv i område Skåpavika, ikke langt fra Kjøs bru. Meldt at det ikke er personer å se i tilknytning til båten. Politiet er på veg til staden for å forsøke å finne frem til eier.  Ikke meldt om savnede personer. Brannvesen også involvert. I skrivende stund melder mulig eier seg til politiet. Befinner seg på staden, og vil bli der til politi og brannmannskap ankommer. Patruljen i kontakt med eier av båten. Det arbeides med å få båten til land og hvordan båten har havnet ut på vatnet.",2023-10-17T07:18:33.7043867+00:00,12
1920,23gzwp,Øst Politidistrikt,202,9,Nordre Follo,23gzwp-0,"Hebekk skole, knust 16 stk ruter ila natten med stein. Videre er det i Hebekk området i Lysneveien og Myrveien knust ytterligere 7 stk. ruter på private adresser.  Politiet har stanset en mann i slutten av tenårene, som mistenkes for skadeverket. ",2023-10-21T04:32:50.551484+00:00,12
1936,23pv97,Agder Politidistrikt,205,5,Grimstad,23pv97-0,En person pågrepet og innbrakt til arrest etter å ha angrepet en annen person. Hendelsen skjedde i forbindelse med et nachspiel på en privat adresse. Patruljen har tatt avhør på stedet og oppretter sak. ,2023-08-19T06:49:39.3754857+00:00,6
1978,23f3dm,Nordland Politidistrikt,210,7,Bodø,23f3dm-0,"Vi har fått melding om et bilbrukstyveri fra en privatadresse på Mørkved. Bilen er en svart Mitsubishi Outlander 2012 mod, reg ZT47061. Observasjoner av bilen medes til politiet på tlf 02800.",2023-07-26T10:24:18.0391108+00:00,3
1983,23mn55,Sør-Øst Politidistrikt,204,5,Sandefjord,23mn55-0,"kl: 03:09 Mann i 30 årene ble pågrepet, siktet for å ha slått en annen mann i hodet flere ganger. Hendelsen skjedde inne på et utested og den fornærmede mannen ble kjørt til legevakta og senere til sykehus for undersøkelser og behandling. Saken anmeldt.",2023-05-28T03:47:16.2099901+00:00,6
1991,23hbvg,Trøndelag Politidistrikt,209,5,Stjørdal,23hbvg-0,"Kl. 2140 melding om at en mann mishandler en hund langs FV950 - vi rykker ut og påtreffer mannen og oppnår positiv dialog - etter kort tid blir han krakilsk, og det blir basketak - vi har nå kontroll på han. Vi har også kontroll på hunden. Hunden blir tatt hånd om av kyndig personell. Mistenkte blir tatt hånd om av oss. Sak opprettes.",2023-08-13T20:13:16.8402963+00:00,10
1999,23ktn1,Agder Politidistrikt,205,4,Kristiansand,23ktn1-0,Det har vært et trafikkuhell mellom buss og bil. Ingen personskader. Det opprettes skademeldingsskjema for forsikringen men ikke politisak.,2023-07-08T12:03:35.1559841+00:00,1
2011,23j6b9,Nordland Politidistrikt,210,7,Hadsel,23j6b9-0,"Politiet rykker ut til Stokmarknes etter melding om en truende mann i området ved Rådhuset. Situasjon er uavklart nå, men vi oppdaterer straks vi vet mer.  Politiet er på stedet og har kontroll på personen som skal ha blitt oppfattet som truende.",2023-08-25T12:59:02.2380644+00:00,5
2020,23wmps,Vest Politidistrikt,207,6,Bergen,23wmps-0,Kl 0148 Mann i 20-årene innsatt i drukkenskapsarrest og anmeldt etter å ha slått og spyttet på ambulansepersonell som skulle hjelpe ham til legevakten grunnet rus/beruselse.,2023-09-30T02:40:56.1691008+00:00,5
2038,23skf9,Agder Politidistrikt,205,4,Arendal,23skf9-0,Politi og ambulanse kjører til Tårnveien. Gutt som har veltet på sykkel. Ingen vitner så uklart hva som har skjedd.  Forklarer at han har fått et hjul utenfor fortauskanten og har veltet.,2023-08-15T15:04:08.7294504+00:00,1
2039,230jvg,Øst Politidistrikt,202,12,Lillestrøm,230jvg-0,Funn av bil Fjellhamardammen. Vi antar at den nylig har havnet i vannet. Nedenfor parkering ved Fjellhamarveien 50. Nødetater fremme. Vi undersøker nå med dykkere om det er personer i bilen. Vi har ingen opplysninger som tilsier det pr nå.    Bilen og området rundt den ble gjennomsøkt av dykker fra Brann. Uten funn. Ut fra reg nr fikk vi kontakt med bileier som trolig har glemt håndbrekket.,2023-07-07T19:37:02.6606312+00:00,4
2061,238cpw,Sør-Øst Politidistrikt,204,1,Drammen,238cpw-0,"12:35 Nødetatene er på stedet etter melding om påkjørt fotgjenger. Dreier seg om en mindreårig jente. Trolig ikke alvorlig personskade, blir tilsett av helsepersonell. Foreldre er varslet. Politiet undersøker hendelsesforløpet. Jenta er å anse som uskadd og er tatt hånd om av foreldrene. Fremstår som et hendelig uhell i lav hastighet. Nødetatene er ferdig på stedet.",2023-08-03T10:56:43.3066573+00:00,4
2074,230tdh,Trøndelag Politidistrikt,209,5,Trondheim,230tdh-0,Politiet har rykket ut til en privat adresse etter melding om at en person er slått i hodet av en annen. Politiet har kontroll på en mulig mistenkt. Det skal være flere personer til stede. Patruljen kjører fornærmede til legevakt. Sak opprettes.,2023-08-26T22:06:36.8018502+00:00,6
2076,23t80p,Trøndelag Politidistrikt,209,0,Trondheim,23t80p-0,KL. 0234 Båteier melder til oss at han via kamera ser ukjent mann inne i båten sin - mann f. 83 fra Sverige blir pågrepet etter forsøk på en løgn om lovlig tilhold i båten.,2023-08-15T01:09:21.6700083+00:00,7
2083,23dgq6,Innlandet Politidistrikt,203,4,Etnedal,23dgq6-0,"Kl. 1357: Meldt om singelulykke. En bil av vegen. Kun fører i bilen. Kommet seg ut. Ukjent skadegrad. Nødetater på vei. Fører, en kvinne i slutten av 50-årene,  kjørt Gjøvik sykehus. Årsak til ulykken er ikke kjent. Politiet oppretter sak.",2023-09-25T12:13:47.2114204+00:00,1
2087,23qh2k,Trøndelag Politidistrikt,209,9,Trondheim,23qh2k-0,"Politiet har fått melding om at det er forøvd skadeverk på flere biler i området Rosenborg, spesielt Skyåsvegen og Asbjørns gate. Ber derfor folk som bor i området om sjekke bilene sine. Forholdet kan anmeldes på politiet.no. ",2023-09-03T13:06:03.4766838+00:00,7
2096,239xr2,Trøndelag Politidistrikt,209,1,Trondheim,239xr2-0,Politiet mottok klokken 1455 melding om at en mann hadde kommet til et sted i bil. Mistanke om at mannen ikke var edru under kjøringen. Vedkommende påtruffet og ble med inn til politihuset for bevissikring. Sak opprettet.,2023-09-27T15:26:48.3404728+00:00,7
2099,238pqm,Sør-Øst Politidistrikt,204,1,Midt-Telemark,238pqm-0,13:23 Nødetater rykker ut til trafikkulykke. To biler involvert i en påkjørsel bakfra.  Ene bilen har havnet i grøfta. To personer involvert - ikke alvorlig skadet. Oppdateres. Nødetatene har vært på stedet. Involverte personer har blitt tilsett av helsepersonell. Ingen personskade. Årsaken til ulykken er påkjørsel bakfra. Det jobbes fortsatt med bilberging av den ene bilen. Bilene er berget og veien er åpnet for normal trafikk. Politiet oppretter sak. ,2023-05-30T11:29:21.6671912+00:00,4
2119,23qxl0,Sør-Øst Politidistrikt,204,3,Tønsberg,23qxl0-0,Noen har brutt opp et vindu som stod delvis på gløtt ved 0300 tiden i natt på en privatadresse. Politiet har vært på stedet og undersøkt nå. En stjålet mobil ble funnet i en busk utenfor. Patruljen opprettet sak. ,2023-07-20T07:50:05.0469503+00:00,0
2124,23jq73,Sør-Øst Politidistrikt,204,4,Drammen,23jq73-0,16:50 Nødetatene er på stedet etter melding om sammenstøt mellom to biler ved Solbergelva. Skal være påkjørsel bakfra. En del trafikale problemer. Politiet jobber med trafikkavvikling og undersøker hendelsesforløpet.,2023-09-04T15:00:35.1986515+00:00,1
2128,232fkq,Agder Politidistrikt,205,7,Grimstad,232fkq-0,"Det ligger en båt midt i veien på Kjæråsen, båten er ikke på henger. Politiet er på stedet å undersøker saken.  Politiet har vært i kontakt med eier, båten er stjålet.",2023-10-07T20:48:22.3149051+00:00,3
2143,23565c,Øst Politidistrikt,202,7,Indre Østfold,23565c-0,"Kl 0145; politiet stanser en bil for kontroll. Der viser det seg at det ligger et haglegevær på passasjersetet. Ammunisjon ligger ved siden av. Fører, mann i 20 årene, sier han har vært på jakt.  I tillegg til høyst ulovlig transport av våpenet, sier mannen han har vært på jakt. Det finnes ikke noe jaktbytte og det finnes heller ikke noe godkjent jegerprøve eller våpenkort til våpenet. Våpenet er en hagle. På hans adresse et annet sted i Østfold finner vi ytterligere 3 hagler og en del ammunisjon. Disse er forskriftsmessig oppbevart, men det er uklarheter vedrørende anskaffelsen av dem. Alle våpen og ammunisjon tatt i beslag og forholdet er anmeldt.",2023-10-19T02:35:54.2020705+00:00,1
2148,238ktr,Trøndelag Politidistrikt,209,11,Namsos,238ktr-0,"Politiet har gjennomført felles kontroll med Statens naturoppsyn rettet mot ulovlig garnfiske i området Namsos, Otterøya, Jøa, Flatanger og Osen. Det blir opprettet en anmeldelse for ulovlig settegarn.",2023-07-26T02:28:12.7440736+00:00,7
2154,23226t,Sør-Øst Politidistrikt,204,5,Skien,23226t-0,"En Porsgrunn-mann i 30-årene ble akkurat pågrepet av patruljen og kjørt arrest, etter at han tilsynelatende helt uprovosert rev opp døra til en bil som kom kjørende sakte, og forsøkte å dra sjåføren ut. Det er ingen relasjon mellom partene. Sak opprettet. ",2023-06-18T19:51:23.2661146+00:00,7
2157,23lvc6,Vest Politidistrikt,207,5,Bergen,23lvc6-0,kl. 03.30: Mann i 20-årene anmeldes for å ha kjørt elsparkesykkel på motorvegen på E39 i nordgående retning og gjennom flere tunneler. ,2023-07-14T02:39:10.1999906+00:00,1
2162,23v7fw,Sør-Øst Politidistrikt,204,4,Sandefjord,23v7fw-0,"Nødetatene er på E18 Tassebekk sydgående løp etter melding om trafikkulykke med to personbiler involvert. Hastigheten er nedsatt på stedet. Oppdateres. Det var påkjørsel bakfra ifm. innsnevring til ett felt. Det var totalt 7 personer involvert, hvorav 4 personer ble kjørt sykehus og 3 til legevakt. Bilene er berget og veien er åpen.",2023-10-15T17:06:33.7093215+00:00,1
2170,23wbj0,Sør-Øst Politidistrikt,204,3,Porsgrunn,23wbj0-0,Denne meldingen har blitt trukket.,2023-09-25T17:54:07.2292995+00:00,1
2171,23z67j,Trøndelag Politidistrikt,209,4,Steinkjer,23z67j-0,"Politi og ambulanse rykker ut til sykkelulykke. En syklist har veltet og har slått hodet.  Mann i 30-årene er tatt med til legevakt for sjekk, ikke alvorlig skadet.",2023-08-25T12:23:46.8798697+00:00,1
2174,23c1kz,Trøndelag Politidistrikt,209,7,Trondheim,23c1kz-0,Politiet har pågrepet en mann ifm en tildragelse ved et utested i Midtbyen. Mistenkte ble stanset i en taxi som han forsøkte å komme seg vekk fra stedet i. Personen var lite samarbeidsvillig. Funnet en stjålet telefon på mistenkte. Pågrepet og satt i arrest.,2023-09-29T01:59:09.3844458+00:00,5
2183,2302gt,Sør-Øst Politidistrikt,204,0,Drammen,2302gt-0,"Politiet er ved et hus, etter melding om at tre personer har tatt seg inn der - uten lovlig opphold. Stedet tilhører trolig en institusjon, og gjerningspersonene hadde stjålet med seg lysestaker og noen pyntegjenstander av liten verdi.  Tre ""gode"" lokale kjenninger er foreløpig anholdt. De hadde nappet av et vindu for ta seg inn. Vi forsøker å varsle huseier.  Stedet blir lukket og avlåst av patruljen.",2023-08-18T00:53:56.8659803+00:00,3
2189,232gdw,Sør-Øst Politidistrikt,204,3,Sandefjord,232gdw-0,20:28 - Politiet fikk melding om et innbrudd i en låve. Vi har gjennomført åstedsundersøkelse. et er stjålet verktøy og utstyr. Politiet oppretter sak. ,2023-08-03T20:38:13.7115892+00:00,0
2193,23wvv8,Nordland Politidistrikt,210,6,Alstahaug,23wvv8-0,Politiet rykket ut til en butikk der en full sint mann hadde stjålet varer. Da mannen ble konfrontert med tyveriet slo han den ansatte flere ganger i ansiktet. Politiet har kontroll på mannen og han er innbragt og satt i arrest. Etterforsking startet.,2023-10-16T13:30:59.0685134+00:00,3
2194,233rx2,Øst Politidistrikt,202,9,Lillestrøm,233rx2-0,"I løpet av natten er minst 17 biler utsatt for tagging på parkeringsplasser rundt sykehuset. Politiet har vært på stedet, oppretter sak. Dersom noen har informasjon i saken, eksempelvis videoopptak fra området, ønskes det at lokalt politi kontaktes til uken.",2023-10-07T10:01:25.9067555+00:00,7
2195,23kdxs,Vest Politidistrikt,207,6,Stad,23kdxs-0,"Kl 1940: Flere meldinger om mann m/stor øks som slo løs på biler i Sjøgata, Nordfjordeid. Publikum løp bort fra stedet. Det ble lest ut PLIVO-melding. Mannen fortsatte videre mot Rema 1000, her knuste han inngangsdøren til butikken.  Nødetatene rykket ut og kl 1949 ble han skutt av politiet med elektrosjokkvåpen (Tazer). Ingen er skadd. Gjerningsmannen er uskadd og ingen publikummere er fysisk skadd. Gjerningsmannen er overtatt av helse.",2023-08-24T18:34:34.5549342+00:00,7
