,parent_id,district,districtId,label,municipality,message_id,text,createdOn,updatedOn
548,238311,Sør-Øst Politidistrikt,204,5,Sandefjord,238311-0,Politiet er på Hvaltorget etter melding om slagsmål. Det er flere involverte og vi jobber med å finne ut av hva som har skjedd. Ingen er skadd. ,2023-10-21T01:12:45.3155457+00:00,
3506,23vzgh,Nordland Politidistrikt,210,2,Narvik,23vzgh-1,Godt voksen person som hadde glemt kjele på komfyr. Følges opp videre. Ikke straffesak.,2023-10-02T10:01:41.6531783+00:00,
15910,236kfs,Sør-Øst Politidistrikt,204,7,Sandefjord,236kfs-0,Politiet bistår helse på stedet. ,2023-07-03T14:34:50.8290508+00:00,
122,23xwm5,Sør-Øst Politidistrikt,204,1,Drammen,23xwm5-1,Bilen berget. Normal ferdsel på stedet.,2023-10-24T07:44:08.4490406+00:00,
10211,23992p,Møre og Romsdal Politidistrikt,208,2,Ålesund,23992p-0,Naudetatane rykker ut til Borgundvegen ved Klipra etter melding om brann i leilighet. Vert oppdatert.,2023-08-19T13:51:56.5567759+00:00,
611,23spg7,Vest Politidistrikt,207,1,Bergen,23spg7-0,"VTS meldt om en el-bil m/tilhenger hvor det kom røyk fra bil/henger, fører tok blant annet ned et brannslukningsapparat i tunnelen, kjørte så videre. Tunnelen er stengt, nødetatene har rykket ut.",2023-10-20T16:17:22.1836673+00:00,
11328,23xxk0,Trøndelag Politidistrikt,209,5,Trondheim,23xxk0-0,Kl. 1650: melding om at flere personer er i slosskamp ikke langt fra E.C Dahlstomta - vi har flere patruljer i området. En person har en stikkskade i en hånd - vi undersøker omstendighetene.,2023-08-11T15:20:26.0069344+00:00,
9575,230dn7,Trøndelag Politidistrikt,209,1,Meråker,230dn7-0,Kl. 1802 Melding om jordras over E-14 omtrent på kommunegrensa mellom Stjørdal og Meråker. Melder inn til oss anslår en bredde på ca 6 meter. VTS er varslet - ingen hus i nærheten - ikke melding om at noen er tatt av raset.,2023-08-23T16:13:22.9584544+00:00,
168,23bqtk,Nordland Politidistrikt,210,2,Brønnøy,23bqtk-0,Nødetatene rykker ut til melding om røykutvikling fra bygning. Ikke meldt om personskade. Oppdateres her.,2023-10-23T17:52:42.443305+00:00,
16523,23z006,Sør-Øst Politidistrikt,204,4,Drammen,23z006-1,"Det er en en sving ved ulykkesstedet, og noe uoversiktlig. Tungberger og putebil er på vei. Et kjørefelt er fortsatt sperret og det er redusert fremkommelighet og kø. Det har oppstått et nytt mindre trafikkuhell i samme kjøreretning. Partene løser dette med skademelding.",2023-06-19T15:19:40.0617011+00:00,
594,23dqc7,Vest Politidistrikt,207,1,Bergen,23dqc7-0,"Bil stanset av UP-patrulje, fører mistenkes for ruskjøring. Mann i 50-årene anmeldt og mistet førerkortet.",2023-10-20T18:12:37.315399+00:00,
9589,234k0v,Nordland Politidistrikt,210,1,Vågan,234k0v-1,"Tre biler, fem personer og syv hunder involvert. En person framstår som lettere skadd. Tas hånd om av ambulanse.",2023-08-23T15:14:32.9991904+00:00,
8978,23kv8m,Troms Politidistrikt,211,2,Målselv,23kv8m-1,Bilen er fjernet fra veien. Trafikken går som normal. En ødelagt clutch var årsak til at bilen fikk stans.,2023-08-27T08:23:19.4531404+00:00,
3754,23cm0m,Møre og Romsdal Politidistrikt,208,1,Kristiansund,23cm0m-0,50 kontrollerte kjøretøy. 1 person anmeldt for kjøring uten gyldig førerkort.,2023-09-30T19:54:13.8346252+00:00,
13711,235533,Sør-Øst Politidistrikt,204,2,Horten,235533-0,kl 16:01 - Nødetater er på vei til stedet etter melding om røykutvikling fra en enebolig. Oppdateres når nødetater ankommer stedet ,2023-07-23T14:05:15.4665561+00:00,
6029,23ln6n,Agder Politidistrikt,205,1,Vennesla,23ln6n-1,"En person fraktes med AMB til SSK, delvis bevisstløs, fremstår alvorlig skadd. Den andre personen er bevisst. En av mopeden har også begynt å brenne etter kollisjonen. Brannen er slukket av BRANN.",2023-09-15T21:59:56.3790929+00:00,
5606,23b1zf,Øst Politidistrikt,202,1,Fredrikstad,23b1zf-0,"Mosseveien v/Haredalveien 9, trafikkulykke med personskade, personbil m/2 personer kjørt ut av veien - trolig lettere skadet. Nødetatene på stedet. Trafikale problemer - 1 kjørefelt stengt.",2023-09-18T13:11:51.1340184+00:00,
13156,235sw1,Sør-Øst Politidistrikt,204,1,Lier,235sw1-0,UP hadde laser kontroll på stedet. 2 førere fikk forenklet forelegg. Høyeste hastighet målt var 72km/t i 60km sone. ,2023-07-28T10:50:02.113938+00:00,
5092,23kc81,Øst Politidistrikt,202,4,Indre Østfold,23kc81-0,Trafikkuhell på E18 retning mot Mysen. Singelulykke - personbil kjørt ut av veien. Kun fører i bilen skal være uskadet. Ikke trafikale problemer på stedet. Nødetatene på stedet.,2023-09-22T04:53:13.731085+00:00,
9045,23xsr5,Sør-Øst Politidistrikt,204,5,Sandefjord,23xsr5-0,Mann i 30 årene ble bortvist fra sentrum for resten av natten. Mannen var beruset og hadde tatt på damer inne på et utested. Vakter på stedet hadde vist ut mannen og han nektet å forlate stedet. ,2023-08-26T23:45:44.956659+00:00,
8294,237x4l,Trøndelag Politidistrikt,209,1,Trondheim,237x4l-0,Melding om trafikkulykke mellom lastebil og motorsykkel på E6 Sluppen. Fremstår som en alvorlig ulykke. Nødetatene er på veg til stedet.,2023-09-01T11:47:48.5730046+00:00,
14465,238gn3,Sør-Øst Politidistrikt,204,4,Krødsherad,238gn3-0,14:34 Melding om trafikkulykke ved Olberg. En moped har kjørt inn i en bil med henger. Påkjørsel bakfra. Mopedfører og de i bilen er alle uskadd. ,2023-07-17T13:07:13.710264+00:00,
9299,23vx8q,Sør-Øst Politidistrikt,204,1,Tønsberg,23vx8q-0,Kl. 12:30 En mann i 40-årene parkerte sin bil veldig skjevt på en P-plass. Ved kontroll så viser det seg at han er beruset. Utåndingsprøve blir tatt og mannen blir anmeldt. ,2023-08-25T11:38:07.1551185+00:00,
4728,233twb,Troms Politidistrikt,211,6,Harstad,233twb-0,"2 menn i 20-årene sloss i sentrum, en fraktet til lege for kuttskader. En av partene anmeldes for voldsutøvelse, den andre for å ha fremsatt trusler mot patruljemannskapene. ",2023-09-24T02:34:10.7935334+00:00,
13007,233r13,Vest Politidistrikt,207,1,Bergem,233r13-0,"Kl 1039 meldt om trafikkulykke i Kringsjåveien på Damsgård. Ein bil involvert, køyrt inn i ein stolpe. Førar er vaken og medviten. Nødetatane rykkjer ut til staden. Ikke meldt om trafikale problemer. ",2023-07-29T08:43:04.826765+00:00,
10938,23jbgw,Sør-Øst Politidistrikt,204,1,Ringerike,23jbgw-0,11:20 Patruljen stanset mannlig bilist i 40-åra for kontroll. Mistanke om ruskjøring. Nødvendige prøver tatt og sak opprettes. ,2023-08-14T10:38:44.6075871+00:00,
3093,23jvdz,Sør-Øst Politidistrikt,204,4,Holmestrand,23jvdz-1,"Nødetatene har ankommet trafikkulykken. Det var to personer i bilen, som blir sett til av ambulanse personell. Trafikken går sakte forbi. Politiet sikrer skadestedet og etterforsker hendelsen.",2023-10-05T11:49:14.5319301+00:00,
13994,237xvl,Trøndelag Politidistrikt,209,4,Rennebu,237xvl-0,"Vi rykker ut til en trafikkulykke mellom to kjøretøy på E6 nord for Buvatnet ved Berkåk. Skal ikke være alvorlig personskade, men det er trafikale utfordringer på stedet. Nødetatene har rykket ut.",2023-07-21T17:08:14.0549171+00:00,
9578,23p813,Agder Politidistrikt,205,1,Kristiansand,23p813-0,Kl 1705. Politiet stanset bil på Nodeland der fører mistenkes for ruskjøring. Blodprøve sikret og sak vil bli opprettet. ,2023-08-23T16:02:02.3420175+00:00,
7217,23f3n2,Sør-Øst Politidistrikt,204,1,Tønsberg,23f3n2-0,UP har avholdt trafikk kontroll på stedet. 8 førere fikk forelegg for å ha kjørt for fort . Høyeste hastighet ble målt til 88 km/t i 60-sonen - og vedkommende en mann i 30-årene med lokal adresse mistet førerkortet. ,2023-09-08T14:05:13.0161019+00:00,
12716,238cbs,Agder Politidistrikt,205,3,Kristiansand,238cbs-4,Politiet har sikret spor på båten som ble lagt igjen. Søket på sjøen etter stjålet båt pågår fremdeles. Sak vil bli opprettet.,2023-08-01T09:01:38.5700595+00:00,
15317,232gjv,Øst Politidistrikt,202,2,Lillestrøm,232gjv-5,Entreprenør er ferdig og alle felt åpen.,2023-07-10T20:46:56.2126245+00:00,
9685,23xhlf,Øst Politidistrikt,202,2,Råde,23xhlf-0,Nødetater rykker ut etter melding om brann i en campingvogn. ,2023-08-22T21:03:29.6102041+00:00,
15966,23tfts,Sør-Øst Politidistrikt,204,1,Drammen,23tfts-0,01:10 Trafikkulykke. Singelulykke der en bil har kjørt ut og truffet et tre. Førere mistenkes for promillekjøring. Fører er i tenårene og fra Buskerud. Prøver blir tatt og sak opprettet. Beslag av førerkortet. ,2023-07-02T00:30:07.5621423+00:00,
1987,23tjfp,Sør-Øst Politidistrikt,204,1,Drammen,23tjfp-0,"UP har hatt trafikkontroll på stedet. 
10 bilførere fikk forenklet forelegg for fart. Høyeste hastighet var 83 km/t i skiltet 60 km/t sone.  ",2023-10-12T11:20:09.9561346+00:00,
6548,231xk8,Øst Politidistrikt,202,4,Sarpsborg,231xk8-2,"MC-fører betegnes som alvorlig skadet, vegen forblir stengt inntil involverte kjøretøy er berget.",2023-09-12T14:25:23.7782127+00:00,
1221,23nhpx,Trøndelag Politidistrikt,209,1,Orkland,23nhpx-2,Raset har gått på en lite trafikkert vei med mulighet for omkjøring. Politiet forlater stedet.,2023-10-16T17:54:48.4061625+00:00,
10347,23kzz0,Sør-Øst Politidistrikt,204,1,Tønsberg,23kzz0-0,"16:45 - Politiet rykker ut etter melding om en trafikkulykke på Semslinna. Trafikken står stille på stedet, og det anbefales å finne en annen kjørevei hvis mulig. ",2023-08-18T14:56:25.7945586+00:00,
6059,23ncsb,Innlandet Politidistrikt,203,1,Kongsvinger,23ncsb-0,"Politiet stanset bil uten gyldig kjennemerke. Fører, mann i slutten av tenårene, anmeldes. ",2023-09-15T19:32:33.282601+00:00,
13120,23rzsg,Sør-Øst Politidistrikt,204,1,Ringerike,23rzsg-2,Da har nødetatene avsluttet på E-16 utenfor Hønefoss. Vegen er fri for normal ferdsel. Patruljen har opprettet sak.,2023-07-28T15:48:05.4235543+00:00,
5971,23cq86,Møre og Romsdal Politidistrikt,208,2,Ålesund,23cq86-1,Det meldes at det ikke skal være umiddelbar spredningsfare. Patrulje på stedet.,2023-09-16T02:59:54.753138+00:00,
829,23svn5,Øst Politidistrikt,202,1,Sarpsborg,23svn5-0,"Patrulje kontrollerte fører av bil som var involvert i kollisjon. Fører, kvinne i 40 årene gav utslag på promille. Fremstilt for bevissikring og anmeldelse med FK beslag.",2023-10-19T12:14:45.6729393+00:00,
15401,23rls2,Sør-Øst Politidistrikt,204,4,Drammen,23rls2-2,"Det opprettes sak, og førerkortet ble beslaglagt.",2023-07-10T07:09:17.8572568+00:00,
4005,2328j4,Nordland Politidistrikt,210,2,Sortland,2328j4-0,"Brann i bolighus i Sortland. Nødetatene er på stedet og jobber. 
Oppdateres her. ",2023-09-29T03:13:38.3271095+00:00,
329,234ttx,Sør-Øst Politidistrikt,204,7,Porsgrunn,234ttx-2,To personer er kjørt til sykehus og en person får behandling på stedet. Politiet kjenner ikke til skadesituasjonen til disse. Alle er ansatte på stedet.  Det er kontroll på lekkasjen og ikke fare for nye ifølge fagfolk. Vi oppdaterer.,2023-10-22T09:53:38.8798888+00:00,
1105,23sd13,Sør-Øst Politidistrikt,204,1,Øvre Eiker,23sd13-0,"18:15 UP har hatt promillekontroll rett syd for Skotselv. 107 sjåfører kontrollert, alle var edru.",2023-10-17T16:42:17.1633883+00:00,
2342,236sjf,Agder Politidistrikt,205,2,Arendal,236sjf-3,Politiet ber beboere i nærheten om å holde vinduer og dører lukket for hindre å bli eksponert for røyk.,2023-10-09T21:35:20.5880429+00:00,
5072,237q4v,Sør-Øst Politidistrikt,204,1,Midt-Telemark,237q4v-0,"UP har hatt en laserkontroll på stedet. Resulterte i et forelegg for hastighet, 74km/t i 60 sone.",2023-09-22T10:56:01.6647134+00:00,
9397,234fwx,Agder Politidistrikt,205,1,Kristiansand,234fwx-0,Politiet har stoppet bil hvor fører ikke innehar gyldig førerkort. Oppretter sak.,2023-08-24T19:43:30.3284761+00:00,
14825,230mn5,Agder Politidistrikt,205,5,Lindesnes,230mn5-0,Politiet på stedet etter melding om uprovosert vold. Fornærmede er en mann i 20 årene. Politiet oppretter sak. Ikke kontroll på mistenkte. Fornærmede hadde ikke behov for helsetilsyn.,2023-07-14T22:46:31.8996338+00:00,
2617,23gp29,Agder Politidistrikt,205,5,Kristiansand,23gp29-0,"Kl. 0128, politiet bistår beboer som har en person på veranda. Dunker i ruta og legger seg ned. Viser seg og være en meget beruset mann som har gått feil. Patruljen får han til rett adresse.",2023-10-07T23:46:55.7997523+00:00,
17296,235j8v,Sør-Øst Politidistrikt,204,3,Skien,235j8v-0,"18:32 UP har hatt promillekontroll. 70 kontrollerte, alle edru og rusfrie. Et gebyr for manglende bruk av belte. ",2023-06-01T17:35:23.1290407+00:00,
12149,235srr,Troms Politidistrikt,211,1,Bardu,235srr-1,E6 er nå sperret i begge kjøreretninger i påvente av at ambulansehelikopter skal lande. I følge våre opplysninger har ulykken skjedd ifm at MC fører skulle kjøre forbi et annet kjøretøy.,2023-08-05T17:40:06.5516517+00:00,
4878,23qz9k,Møre og Romsdal Politidistrikt,208,7,Tingvoll,23qz9k-0,En mann er pågrepet og satt i arrest i Kristiansund. Har opptrådt truende mot en nabo. Ingen er skadd. Sak opprettes.,2023-09-23T12:53:16.6255704+00:00,
13716,23g4zm,Agder Politidistrikt,205,3,Kristiansand,23g4zm-1,"Bilen er nå til rette, og politiet vil foreta en undersøkelse av den.",2023-07-23T19:45:23.5392539+00:00,
6045,23tqlf,Øst Politidistrikt,202,2,Frogner,23tqlf-4,Oppdatering; 5 personer har så langt fått helsehjelp. 2 av dem er kjørt legevakt for sjekk i forbindelse med inhalering av røyk/sot. Det er kontroll på brannen som var dramatisk en periode. Vi har ikke fått melding om noen som er savnet enda.,2023-09-15T21:52:24.7214867+00:00,
8688,23kvmp,Sør-Øst Politidistrikt,204,4,Larvik,23kvmp-0,kl 15:46 - Nødetater er på vei til stedet etter melding om trafikkulykke mellom to kjøretøy i samme kjøreretning rett før rundkjøringen ved Yttersøveien. Trafikale utfordringer på stedet. Oppdateres når nødetater ankommer stedet ,2023-08-29T13:53:05.4587189+00:00,
423,23c4bx,Sør-Øst Politidistrikt,204,5,Tinn,23c4bx-0,Politiet rykker ut til en fest på et samfunnshus etter flere nødsamtaler til de ulike nødetatene. Det skal være mange berusede mindreårige ungdom på stedet. Politiet oppfordrer foreldre til ungdommer som er på denne festen om å hente ungdommen hjem. ,2023-10-21T22:21:05.0051328+00:00,
13769,23pxfx,Øst Politidistrikt,202,7,Frogn,23pxfx-1,Mannen ble påtruffet ved en tilfeldighet. Ingen meldinger om at han har oppført seg truende mot noen i forkant.,2023-07-23T01:54:27.3775825+00:00,
4959,23xbg8,Agder Politidistrikt,205,1,Lyngdal,23xbg8-0,"Kl. 0137. Up startet forfølgelse av kjøretøy etter fartsmåling ved Fasselandsvannet/E39, retning vest.  Etter kort forfølgelse gikk patruljen over i etterfølgelse. ",2023-09-23T00:07:41.8621281+00:00,
9946,23g18q,Vest Politidistrikt,207,2,Bergen,23g18q-3,En nabo fikk i seg noe røyk og ble sjekket av helse på stedet. Politiet oppretter sak.,2023-08-21T03:01:50.5245671+00:00,
16568,230s73,Sør-Øst Politidistrikt,204,5,Horten,230s73-1,"Mannen kjøres arrest, kvinnen blir tilbudt husly på annen måte. Patruljen i Horten var også borte i dem tidligere i ettermiddag, etter at de kranglet høylydt på et av byens hotell. Patruljen oppretter sak.",2023-06-18T16:05:38.3586397+00:00,
6432,2383x9,Sør-Øst Politidistrikt,204,4,Horten,2383x9-0,"14:20 Nødetatene på vei etter melding om sammenstøt mellom bil og elektrisk rullestol. Skjedd i lav hastighet, og trolig ikke alvorlig personskade. Rullestolbrukeren har vondt i et bein. ",2023-09-13T12:27:09.1059687+00:00,
9679,23qkfk,Agder Politidistrikt,205,5,Kristiansand,23qkfk-1,Politiet vurderer hva som skal opprettes av straffesaker.,2023-08-22T21:53:06.1572438+00:00,
16721,231z1c,Sør-Øst Politidistrikt,204,1,Hol,231z1c-1,"Det var 2 personer i bilen, begge i 20 årene. Ingen personskade. Bilberging bestilt.",2023-06-15T14:16:26.5114728+00:00,
12452,23z8q7,Trøndelag Politidistrikt,209,1,Stjørdal,23z8q7-1,"Nødetatene er ferdig på stedet, veien åpnet for trafikk. 3 personer kjøres til legevakt for undersøkelse. Ikke snakk om noe alvorlig skade. Førerkortet til en fører blir tatt i beslag. Politiet undersøker om fører har vært tilstrekkelig aktpågivende og varsom.",2023-08-03T10:43:24.4422+00:00,
16740,23rp45,Sør-Øst Politidistrikt,204,1,Holmestrand,23rp45-0,20:58 UP har hatt laserkontroll. 3 forelegg. 1 beslag av førerkort. Det var en mann i 20 årene fra Oslo. Han kjørte i 156 km/t i 100 sona. ,2023-06-14T21:32:23.0962554+00:00,
14914,23694m,Sør-Øst Politidistrikt,204,1,Porsgrunn,23694m-1,Mannen mistenkes for kjøring i ruspåvirket tilstand. Han blir fremstilt for prøvetaking og anmeldes.,2023-07-14T11:20:51.5151468+00:00,
5155,23qvpm,Sør-Øst Politidistrikt,204,1,Ringerike,23qvpm-0,17:10 UP har hatt fartskontroll i 80 sonen ved Heradsbygda. Resultat: 10 forenklede forelegg. Høyeste målte hastighet 115 km/t. ,2023-09-21T15:18:09.166192+00:00,
16446,23skmn,Sør-Øst Politidistrikt,204,2,Tønsberg,23skmn-0,01:00 Brann og politi er på stedet etter flere meldinger om sterk røyklukt på stedet. Foreløpig er det ikke lokalisert noe brann.,2023-06-20T23:06:10.4639516+00:00,
4290,23vb7p,Sør-Øst Politidistrikt,204,4,Tønsberg,23vb7p-0,"09:10 Politiet har rykket ut til et trafikkuhell. Påkjørsel bakfra skjedd ifm innsnevring av veien, retning Sem. Ingen personskade. Trafikken flyter forbi.",2023-09-27T07:25:35.5605937+00:00,
6898,23ckcg,Øst Politidistrikt,202,1,Lillestrøm,23ckcg-0,"Nødetatene på stedet ifbm. at en bil har kjørt av vegen og inn i en bygning i Lillestrøm sentrum. En person i bilen, ute av bil og bevisst. Skal være en taxi. Mulig skader på bygg, men ingen indikasjoner på andre personer skadet. ",2023-09-10T05:36:38.4916124+00:00,
16629,23s8kl,Sør-Øst Politidistrikt,204,7,Drammen,23s8kl-7,En av de to er nå trygt på bakken.,2023-06-17T11:39:52.4416849+00:00,
1628,23h06l,Sør-Øst Politidistrikt,204,4,Porsgrunn,23h06l-0,"Nødetatene rykker ut etter melding om at en bil har kjørt av veien.

Meldingen oppdateres.",2023-10-14T13:50:21.1531162+00:00,
7491,23tn40,Innlandet Politidistrikt,203,1,Nordre Land,23tn40-0,kl. 0930: Melding om en bil som har kjørt av veien på Lillehammervegen. En person involvert tatt hånd om av helsevesenet. Trafikken går som normalt på stedet. ,2023-09-07T08:24:30.5024266+00:00,
15280,23zb7q,Sør-Øst Politidistrikt,204,3,Øvre Eiker,23zb7q-3,Mannen som løp er ikke pågrepet. Vi jobber videre i etterforskningssporet for å identifisere mannen.,2023-07-11T10:38:31.9450941+00:00,
2078,23zkw0,Vest Politidistrikt,207,1,Ullensvang,23zkw0-0,"Kl. 1747: Rv 13 v/Teigen, nord for Tyssedal, har det rast ut noen steiner og et tre i vegbanen. Manuell dirigering i et kjørefelt. Entreprenør ankommet og tar en vurdering. ",2023-10-11T16:42:50.3948897+00:00,
14432,233fhj,Agder Politidistrikt,205,2,Kvinesdal,233fhj-0,"Melding om brann i kjøretøy på Circle K i Liknes, Kvinesdal. BRANN er på stedet, driver med slukking og kjøler ned denne. Kl 2341 melder BRANN at de har slått ned brannen, ingen fare for omgivelsene.",2023-07-17T21:42:41.9117427+00:00,
8769,23m1gf,Øst Politidistrikt,202,1,Lillestrøm,23m1gf-0,"02:20: Bilfører, kvinne i 40-årene stanset. Utslag på bruk av narkotika. Tatt med for nødvendige prøver, og førerkort tatt i beslag. Sak opprettes.",2023-08-29T02:39:26.7857293+00:00,
