,parent_id,district,districtId,label,municipality,message_id,text,createdOn,predicted
1516,23tp72,Agder Politidistrikt,205,12,Åmli,23tp72-0,"Vi sender politiressurser og FORF til området Liheia i Åmli. Melding fra et jaktlag som ikke får kontakt med en av jegerne, sist kontakt med vedkommende pr telefon for ett par timer siden. Saknede er kommet til rette i fin form. Hadde selv kommet seg til bilvei og fått skyss tilbake til jaktlaget. Vi avslutter.",2023-09-26T17:52:54.8885578+00:00,7
1518,23f4gg,Agder Politidistrikt,205,10,Agder politidistrikt,23f4gg-0,Det har nå i morgentimene vært 5 påkjørte rådyr i distriktet. ,2023-10-16T04:49:47.0520129+00:00,7
1526,23dcg4,Agder Politidistrikt,205,11,Arendal,23dcg4-0,Nødetater og Redningsskøyte er på vei etter melding om røykutvikling fra båt i området sør/ vest for Torungen. Personene i nødstedt båt skal ha kommet seg over i en annen båt. Politibåten er på stedet om kort tid.  Politibåten er fremme ved havaristen. De to personene som har vært ombord kjøres til land av politiet. Mulig disse har fått i seg noe røyk. Redningsskøyta på vei for å ta hånd om havaristen som nå ligger å driver. Skal være en Sunseeker på 47 fot. Redningsskøyta har tatt hånd om aktuell båt og tauer denne inn til egnet sted.,2023-07-24T16:16:08.4674467+00:00,2
1536,23vqg9,Sør-Øst Politidistrikt,204,1,Drangedal,23vqg9-0,"Politiet rykker ut til trafikkulykke i Straumekrysset. 1 personbil skal ha kollidert i rundkjøringen, og det er totalt 3 personer involvert. Oppdateres.",2023-08-09T20:47:01.265682+00:00,4
1537,239lwc,Øst Politidistrikt,202,1,Rakkestad,239lwc-0,"Det brenner i en lastebil som står på RV 22, ca. 4 km nord for Rakkestad sentrum. Veien er stengt i begge retninger og det er kø på stedet. Ingen personer er skadet og brannvesenet har startet slukking. ",2023-08-21T15:22:44.87118+00:00,2
1538,23sn7k,Agder Politidistrikt,205,7,Kristiansand,23sn7k-0,"Melding om smell/skudd på Grim, politiet er på stedet for å undersøke forholdet.  Smellet stammer fra fyrverkeri, det ligger rester av en thunder king i undergangen på stedet.",2023-10-08T17:41:36.5741207+00:00,5
1540,23hnb9,Troms Politidistrikt,211,6,Harstad,23hnb9-0,"kvinne i 20-årene anmeldes for voldsutøvelse på festivalen Bakgården. En person måtte til legevakt etter hendelsen, sak opprettes. ",2023-08-20T01:26:26.4762241+00:00,5
1547,2346fb,Agder Politidistrikt,205,9,Lindesnes,2346fb-0,Vi får melding om at 4 ungdommer tagger på en bygning i Speiderveien. Patruljen får kontroll på 2 av ungdommene. ,2023-09-09T15:10:31.0934452+00:00,7
1548,23mmz4,Agder Politidistrikt,205,7,Kristiansand,23mmz4-0,"Politiet på stedet og i kontakt med involverte eiere, etter melding om at to hunder skal ha angrepet en hund i nærheten av sentrum. Hunden er død som følge av hendelsen. Politiet gjør undersøkelser. Politiet har avsluttet på stedet. Sak opprettes. To hunder er avlivet hos veterinær etter hundeeiers eget ønske.",2023-08-05T13:01:48.9668203+00:00,6
1549,23r225,Øst Politidistrikt,202,4,Ås,23r225-0,Fører av søppelbil er kjørt til Ahus etter klemskade. Politiet er på stedet og Arbeidstilsynet varsles.  Politiet er ferdige på stedet. Det er snakk om klemskade i en arm. Hendelsesforløpet er uavklart. Sak ved politiet.,2023-10-16T09:14:35.8208433+00:00,1
1557,23cq2g,Øst Politidistrikt,202,4,Fredrikstad,23cq2g-0,Alle nødetater på vei til Kråkerøyveien ved Lundeskogen. Melding om singelulykke. Oppdateres. Nødetatene er ferdige på stedet. Bilen blir fjernet av bilberger. Politiet mistenker at fører er ruspåvirket og det vil derfor bli tatt en utvidet blodprøve. Politiet oppretter sak.,2023-08-09T04:55:28.5729286+00:00,1
1559,23fwqx,Sør-Øst Politidistrikt,204,4,Ringerike,23fwqx-0,"Nødetatene rykker ut etter melding om trafikkulykke på stedet.

Meldingen oppdateres.  Trafikkulykke mellom 2 biler. To personer i den ene og en person i den andre. Dette er en påkjørsel bakfra. De to i fremste bil er tatt med av helse for undersøkelse. Det er besluttet fk beslag av fører i bakerste bil. De involverte blir avhørt. Det fremstår som uoppmerksomhet av bakerste fører. som kjører i bilen foran. Sak opprettes.",2023-09-15T20:31:35.3262261+00:00,1
1581,238hf0,Agder Politidistrikt,205,10,Lindesnes,238hf0-0,"Det går en okse på FV460 langs Vågevatnet, politiet forsøker å komme i kontakt med eier.  Eier er på stedet og vil ta kontroll på oksen.",2023-07-26T10:00:54.9973766+00:00,7
1587,23zwvb,Agder Politidistrikt,205,2,Arendal,23zwvb-0,Melding om  ungdommer som skal ha satt fyr på noe papir på utsiden av svømmehallen. Ingen åpne flammer på stedet. Brannvesenet har kontroll og politipatrulje er på stedet om kort tid.,2023-08-05T16:28:47.8955661+00:00,5
1591,23w3k7,Sør-Øst Politidistrikt,204,4,Horten,23w3k7-0,Politiet er på stedet etter melding om trafikkuhell med to personbiler involvert. Uhellet har skjedd i 30 sonen og det fremstår ikke alvorlig. Partene har fylt skademelding og politiet har avsluttet på stedet.,2023-10-15T13:32:44.9811744+00:00,1
1592,23k23q,Agder Politidistrikt,205,7,Arendal,23k23q-0,Kl 1115. Politiet har tatt hånd om en drone og kommet i kontakt med dronepilot i Arendal sentrum. I forbindelse med Arendalsuka er det flyforbud over sentrumsområdet og dronepilot blir anmeldt for å ha brutt dette. ,2023-08-17T10:08:50.9246203+00:00,5
1593,23zf78,Trøndelag Politidistrikt,209,5,Steinkjer,23zf78-0,"Kl. 0156 Melding om bålbrenning ved Egge barneskole, vi og Brann rykker ut - finner ingen brann men påtreffer 3 mindreårige gutter - trolig tent på en caps. Vi har snakket med guttene, og vært i kontakt med deres foresatte. Guttene var 14 og 15 år gamle.",2023-08-04T00:18:04.9562434+00:00,2
1608,231rts,Vest Politidistrikt,207,13,Kinn,231rts-0,Klokka 1300-1315 er det minnesmarkering i samband med dødsulykka i Florø. RV5 vil bli stengt vest for Krokane i den tida minnesmarkering går føre seg. Uniformert politi vil vera til stades.,2023-09-25T10:20:24.6917613+00:00,4
1619,2327bd,Sør-Øst Politidistrikt,204,3,Nore og Uvdal,2327bd-0,kl 07:23 - Politiet har avholdt trafikkontroll ved skolen i forbindelse med aksjon skolevei. 19 kontrollert. Alt ok ,2023-08-22T07:02:55.8009352+00:00,1
1629,23w570,Trøndelag Politidistrikt,209,4,Trondheim,23w570-0,"Melding om trafikkulykke i Strindvegen. Ikke alvorlig skadeomfang. Airbag skal være utløst i den ene bilen. Politiet på vei til stedet. 2 biler involvert. Politiet tar avhør på stedet. Mistanke om brudd på vikeplikt. Bilene står i veibanen, trafikken går greit forbi.",2023-08-23T09:50:06.8740456+00:00,1
1630,23z9r5,Sør-Øst Politidistrikt,204,1,Nome,23z9r5-0,"Kl.1320 stanset patruljen en bilfører, som umiddelbart løp til skogs. Ca 30 minutter senere ble mannen observert ved golfbanen og deretter pågrepet. Den lokale kjenningen i 40-årene fremstod ruset. Han nektet for kjøringen. Prøver tatt og sak opprettet. ",2023-06-16T15:20:16.0832744+00:00,7
1646,23dgjg,Trøndelag Politidistrikt,209,5,Trondheim,23dgjg-0,"Flere melder om en dame som banker og ringer på forskjellige dører i nabolaget.  Vi har vært på stedet, hentet damen, og følger henne videre opp.",2023-08-19T00:11:37.6595325+00:00,7
1650,23j8tv,Trøndelag Politidistrikt,209,7,Hitra,23j8tv-0,"Ambulanse på stedet og politiet på vei til arbeidsulykke, klemskade i forbindelse med gravemaskinskuff. Pasienten er bevisst. Ambulansen i gang med pasientundersøkelse. En mann i 20 årene er involvert, mulig snakk om brudd i arm blir kjørt til legevakt for videre vurdering. Patruljen har gjort noen undersøkelser på stedet, ulykken har skjedd når de har løftet en lyktestolpe. En arbeider fikk en arm  i klem i klypa på gravemaskina.",2023-07-14T08:13:56.8430413+00:00,4
1657,23ffjt,Vest Politidistrikt,207,7,Bergen,23ffjt-0,"Kl 0115: Torgallmenningen, beruset mann laget bråk på McDonalds rest. Fikk flere pålegg av politiet om å forlate stedet, noe han ikke etterkom. Mannen var svært hissig og satt seg opp mot patr. Innsatt i drukkenskapsarrest. Sak opprettet. ",2023-10-14T23:48:49.6672486+00:00,5
1658,231smc,Møre og Romsdal Politidistrikt,208,6,Molde,231smc-0,En person pågrepet etter en voldshendelse mellom to personer. Ingen har behov for helsehjelp. Gjerningspersonen er beruset og aggressiv. Vedkommende kjøres til arresten ved Molde politistasjon.,2023-08-11T22:41:48.8562827+00:00,5
1661,23swp3,Nordland Politidistrikt,210,6,Andøy,23swp3-0,Politi og ambulanse har vært i kontakt med ei dame som har blitt slått av sin eks i dag. Dama trenger ikke videre helsehjelp. Hun ønsker ikke å anmelde forholdet. Politiet har fotografert skadene damen a var påført og tatt en kort prat med henne om hendelsen.,2023-09-23T17:06:52.0681086+00:00,7
1666,230b0n,Sør-Øst Politidistrikt,204,1,Gol,230b0n-0,kl 17:54 - FV51 ved Hamartjerne. Melding om at det er sølt bløt gjødsel ut i ene kjørefeltet. Forholdet har skjedd i en sving og det skal være glatt på stedet. Vegtrafikksentralen er varslet. De sender ut veivakta. ,2023-06-19T16:33:42.8237571+00:00,4
1670,23qvbk,Trøndelag Politidistrikt,209,4,Namos,23qvbk-0,Nødetatene rykker ut til en trafikkulykke ved Namsskogan. Brann og ambulansen på stedet. En bil som har kjørt ut av veien.  En person i bilen. Pas. blir med ambulansen. Bilberger på stedet tar hånd om bilen. Veien er ryddet og trafikken går som normalt. Politiet undersøker om fører kan ha brutt vegtrafikklovens § 3 og oppretter sak.,2023-09-19T11:52:31.0583807+00:00,1
1673,23tv2v,Vest Politidistrikt,207,5,Bergen,23tv2v-0,"kl 0045 meldt om to menn som slost. Opplyst at ein av dei skal ha hammar. Politiet er på staden no, ikkje meldt om skadde personar. Ein mann blir innbrakt til i drukkenskapsarresten.",2023-09-11T23:14:31.7575929+00:00,7
1674,23n9k9,Vest Politidistrikt,207,5,Bergen,23n9k9-0,"Nedre Korskirkeallmenningen kl 0950: politi og ambulanse er på vei til stedet etter melding om slagsmål. Uvisst hvor mange som er involvert. En person skal ligge på bakken. Politi og ambulanse er på stedet. En person er fraktet til sykehus av ambulanse. Vi har søkt etter 2 mistenkte i området, ingen pågrepet så langt. Vi har søkt etter de to mistenkte uten resultat. Vi avslutter på stedet.",2023-09-04T07:53:04.2602056+00:00,7
1678,23cfdz,Sør-Øst Politidistrikt,204,7,Tønsberg,23cfdz-0,"Søk er iverksatt etter savnet dement mann fra Re helsehus. Beskrivelse: Norsk mann normal kroppsfasong, mørkegrå genser, hvit t-skjorte, skallet. Trolig i god fysisk form. Sist observert ca kl 2000 til fots. Politiet ønsker tips om observasjoner.  Savnede er trolig observert i område Sem for kort tid siden. Vi prioriterer dette område pr nå. Mange ringer inn, og det er bra. Noe ventetid pga tlf pågang. Savnede nettopp funnet på Sem i god behold.",2023-10-22T19:13:17.1881501+00:00,12
1688,23x2wp,Sør-Øst Politidistrikt,204,5,Drammen,23x2wp-0,"Patruljene har anholdt et par lokale gutter i tenårene, etter at de viste fram og fremstod truende med et balltre. En av dem stakk fra stedet, men ble innhentet. Ingen er fysisk skadet. Verger varslet. Vi undersøker saken nærmere nå. ",2023-08-31T17:17:12.0839339+00:00,7
1689,23fpw8,Trøndelag Politidistrikt,209,4,Trondheim,23fpw8-0,Melding om trafikkuhell mellom lastebil og personbil på fv. 706 på Leangen. Skal kun være snakk om materielle skader. Et felt er åpent og trafikken passerer sakte forbi.,2023-07-28T12:45:28.6562221+00:00,1
1694,23mtdh,Nordland Politidistrikt,210,5,Vestvågøy,23mtdh-0,Melding om støy fra fotballbanen på Gravdal. Ungdommer som sitter og drikker og roper. Politiet har vært i kontakt med ungdommene og sendt de fra stedet.,2023-08-20T00:21:49.8641778+00:00,7
1699,2311bb,Agder Politidistrikt,205,10,Kristiansand,2311bb-0,"Kl 0801. Buss har kjørt på to rådyr på Tinnheia. Begge dyrene døde i påkjørselen og vil bli hentet. Litt materielle skader på bussen, ingen skade på bussjåfør eller passasjerer. ",2023-08-11T06:07:17.9620507+00:00,1
1702,23998f,Trøndelag Politidistrikt,209,7,Hitra,23998f-0,"Det skal være en øvelse på Hitra i dag fram til kl. 14:00. 
I den forbindelse vil det være en veltet gravemaskin, et steinras og røyk på stedet.  Det er Hitra anleggsservice som holder øvelsen. ",2023-09-26T08:20:13.0747681+00:00,2
1707,23ltzd,Vest Politidistrikt,207,8,Bergen,23ltzd-0,Tom Cato som ble meld sakna fra Fantoft tidligare er nå funnen i god behald. Politiet takkar publikum for god bistand.,2023-07-05T16:01:29.1807389+00:00,7
1708,23ttvt,Agder Politidistrikt,205,6,Farsund,23ttvt-0,Kl. 2310. Melding om slagsmål mellom to personer. En mann er påført noen skader som følges opp på legevakt. Politiet har vært på stedet og undersøkt hva som har skjedd. Opprettes sak på forholdet. ,2023-10-14T22:22:14.062696+00:00,5
1722,23dfvs,Agder Politidistrikt,205,5,Arendal,23dfvs-0,Politiet i dialog med flere ungdom i sentrum etter melding om at det skal ha vært knuffing eller voldsutøvelse mellom to eller flere personer. Politiet innhenter opplysninger. Ingen fremstår skadd. Politiet oppretter sak på mulig kroppskrenkelse.,2023-08-08T17:09:09.454496+00:00,7
1723,23523k,Sør-Øst Politidistrikt,204,1,Drammen,23523k-0,En mann i 40 årene er bortvist fra Drammen sentrum i 24 timer etter å ha demontert og brukt et brannslukningsapparat i tunnelen. Politiet kjenner mannen fra før som var ruset. Statens Vegvesen vurderer anmeldelse for ugjerningen.  ,2023-06-15T05:30:18.6230562+00:00,7
1737,23rbgm,Trøndelag Politidistrikt,209,10,Trondheim,23rbgm-0,Geiter i rundkjøringa Jakobsli mot Jonsvannet. Tar lite hensyn til øvrig trafikk. ,2023-07-28T09:06:24.281696+00:00,1
1740,23lj7f,Trøndelag Politidistrikt,209,4,Trondheim,23lj7f-0,Trafikkulykke på Omkjøringsvegen/Bratsbergvegen. Snakk om en frontkollisjon mellom to personbiler.  Involverte er ute av bilene og ingen er hardt skadd. Nødetatene er på stedet.,2023-07-07T10:45:09.9982992+00:00,1
1760,239nf3,Troms Politidistrikt,211,5,Karlsøy,239nf3-0,Klokken 1125 mottok politiet melding om person inne i NAV's lokaler på Hansnes. Patruljer ble sendt til stedet da melder var bekymret for potensiell utvikling. Ingen pågående trusselsituasjon. Patrulje meldte kontroll på person 1154. Anmeldes og bortvist. Patrulje fant to kniver og en liten mengde formentlig narkotika. Personen er for øvrig dimittert av politiet etter avhør på stedet.,2023-09-04T12:08:42.9505321+00:00,7
1761,23zzjk,Troms Politidistrikt,211,10,Salangen,23zzjk-0,"Melding fra fritidsfisker om et skremmende møte med en bjørn.  Innringer forsøkte å skremme bjørnen med brøl, men bjørnen brølte tilbake og holdt stand. Den gikk ikke mot melder. Etter ca 15 minutter turte innringer å liste seg unna. Viltnemda varslet. ",2023-08-26T04:13:32.0148975+00:00,4
1781,23qqrf,Øst Politidistrikt,202,7,Fredrikstad,23qqrf-0,"Det pågår en redningsaksjon i området utenfor Øyenkilen i Fredrikstad, etter en brann i fritidsbåt. Brannen skal være slukket, og ingen skal være skadd. Båten driver og  det er sterk vind i området. HRS leder aksjonen.  Nødetatene er på vei.",2023-07-14T18:49:04.8239291+00:00,2
1787,23nnnq,Troms Politidistrikt,211,7,Tromsø,23nnnq-0,"Vi leter etter en eldre dement mann, savnet fra en av byens institusjoner. 
Han er 172 cm, gråhåret, normalbygd. Ingen opplysninger om bekledning. Pr. nå sitter vi med opplysninger at han trolig kan befinne seg på Tromsøya, men utelukker ikke andre områder. Oppdateres.

. Politiet har funnet savnede i god behold. Saknede funnet i god behold ca. kl 1640. Informasjon og organisert søk med politi og frivillige førte til funn.",2023-10-22T13:05:11.5289879+00:00,8
1794,23s9bx,Vest Politidistrikt,207,3,Bergen,23s9bx-0,"Kl 0543: Damsgård, innbrudd i sykkelbod. To menn forsøkte å stjele sykler, men de ble oppdaget av beboerne. De forsøkte å holde mennene igjen, men de klarte å rive seg løs. En av mennene ble pågrepet av politiet i nærheten. Politiet søker etter den andre mannen. ",2023-09-28T04:03:09.5724238+00:00,0
1812,23wjzn,Sør-Øst Politidistrikt,204,0,Modum,23wjzn-0,Innehaver av en bedrift ringte politiet og opplyste om funn av endel tyvgods i nærheten. Patruljen kjørte til stedet - gjort funn av tyvgods som bla skal stamme fra Mekonomen. Vi ransaket hos en lokal mann i 30-årene. Saken ansees som oppklart. ,2023-10-06T10:33:47.3248355+00:00,3
1825,232344,Trøndelag Politidistrikt,209,8,Inderøy,232344-0,"Det er satt i gang et søk etter en savnet person på Inderøy. Det er søk både på land og i sjøen. Det vil om litt også bli søkt med helikopter. Vi søker med store ressurser etter en mann i 50-åra, hjemmehørende på Inderøy. Bakgrunnen for søket er funn av en drivende båt med baugen opp. Det er igangsatt søk etter antatt omkommet i vann, men vi fortsetter parallelt med redningsaksjon på land. Det har blitt søkt etter savnede på land gjennom hele natta med hundeekvipasjer, dessverre uten funn. Søket trappes opp med nye mannskaper på morgenen. Søk etter antatt omkommet til vanns starter opp igjen ut på dagen etter et opphold i natt.",2023-07-18T11:39:49.3306739+00:00,12
1833,233x8q,Sør-Øst Politidistrikt,204,5,Porsgrunn,233x8q-0,"14:00 Politiet har vært på stedet etter melding om to menn som slåss. Patruljen har kontroll på de involverte, to menn i 30-åra. Den ene hadde et kutt over øyet, men ikke alvorlig skadet. Den andre var i besittelse av en kniv. Kniven skal ikke ha blir brukt eller truet med. Tas i beslag. Sak opprettes.",2023-10-17T13:23:39.3682788+00:00,7
1840,233fhh,Innlandet Politidistrikt,203,10,Stange,233fhh-0,"kl. 1806: Melding om en elgku med kalv på taket av dagligvarebutikk. Begge dyrene har hoppet eller falt ned. Elgkua er død og kalven er skadd. Politiet, viltnemnda og brannvesenet er på stedet.",2023-10-04T16:39:23.1774654+00:00,3
1841,23pdng,Sør-Øst Politidistrikt,204,4,Sandefjord,23pdng-0,"08:30 Politiet er på stedet etter melding om et mindre trafikkuhell på parkeringsplassen til flyplassen. Ingen personskade. Uklart hvem som har kjørt den ene bilen, og patruljen undersøker dette nærmere.  Da har patruljen kontroll på sjåføren, en kvinne i tenårene. Hun har ikke gyldig førerkort og sak opprettes.",2023-08-14T06:57:19.9371615+00:00,1
1844,23h4c2,Sør-Øst Politidistrikt,204,5,Seljord,23h4c2-0,00:40 Melding om at en person hadde blitt slått og blødde litt fra ansiktet. Politiet har snakket med partene. To menn som har vært involvert. Vært noe ifm ei dame.  Fornærmede og et vitne ble avhørt på stedet. Mistenkte var for beruset og ble bortvist fra området til kl 0800.,2023-07-29T00:00:36.2252974+00:00,6
1847,2310nh,Agder Politidistrikt,205,4,Grimstad,2310nh-0,"Trafikkulykke  på E18 ved Vesterled retning øst. Kjedekollisjon med to biler. Alle involverte er ute av bilene og er oppegående. Trafikken flyter greit forbi på stedet.  En av førerne kjørt til sykehuset i Arendal for sjekk,.",2023-09-08T14:01:04.5328317+00:00,1
1853,23gm5s,Agder Politidistrikt,205,4,Kristiansand,23gm5s-0,Melding om syklist som ble påkjørt av bil i Kongsgård Alle. Syklisten brukte hjelm og er bevisst. Oppdateres. Syklisten kjørt til legevakt av ambulanse. Bilføreren får sitt førerkort beslaglagt. Patruljen oppretter sak.,2023-10-24T18:30:23.5326459+00:00,1
1857,23wrb5,Innlandet Politidistrikt,203,1,Hamar,23wrb5-0,Brann i bil under kjøring. Ingen er skadet. Ingen spredningsfare. Brannen oppstått i motorrommet. Sak opprettes.,2023-09-20T16:36:03.7577632+00:00,2
1860,239zw1,Øst Politidistrikt,202,4,Fredrikstad,239zw1-0,"Rødsfjellet, Vesterøy singel trafikkulykke - personbil som har kjørt igjennom et gjerde og inn i en hage. Nødetatene på stedet. Ikke meldt om personskade. Begge personene i bilen undersøkt av helse - ble dimittert på stedet. Politiet oppretter sak. Ikke mistanke om beruselse eller rus. Politiet oppretter sak.",2023-10-06T11:08:54.3881256+00:00,1
1872,23jwxw,Agder Politidistrikt,205,1,Arendal,23jwxw-0,"Bilbrann på en parkeringsplass i nærheten av rundkjøringen på Krøgenes, 
Nødetatene er på stedet, brannvesenet har startet slukking.  To personer er observert gående fra stedet, politiet ser etter dem i området.",2023-10-12T19:56:10.62575+00:00,2
1874,23548q,Trøndelag Politidistrikt,209,7,Trondheim,23548q-0,Flere butikker i Midtbyn`n har blitt utsatt for en butikk tyv.  Vedkommende er nå tatt pågrepet av politiet.  Vedkommende blir tatt med til Trondheim politistasjon for videre etterforskning.,2023-09-29T11:30:37.9147578+00:00,3
1876,231rdp,Troms Politidistrikt,211,5,senja,231rdp-0,"Mann i 50 årene, observert gående over brua. Vedkommende fremsto som svært beruset, uklart om han var i stand til å ivareta seg selv.
Plukket opp av politipatrulje, vurdert som i stand til å ta vare på seg selv, kjørt hjem til egen bolig.",2023-07-28T23:26:51.4145737+00:00,7
1889,23kxnm,Sør-Øst Politidistrikt,204,3,Drammen,23kxnm-0,07:15 Melding om en mann som stjal post fra postkasser i området. Politiet har kontroll på en mann i 30-åra som mistenkes for forholdet. Var i besittelse av diverse post. ,2023-08-02T05:47:57.235258+00:00,7
1894,2348r7,Møre og Romsdal Politidistrikt,208,5,Fjord,2348r7-0,Politiet har tatt kontroll på en person som har gått rundt om i bygda og skremt opp folk. Mannen blir kjørt legevakta for videre oppfølging.,2023-09-09T19:42:50.7261691+00:00,7
1900,235fhk,Vest Politidistrikt,207,7,Stryn,235fhk-0,"Kl. 0856: Hvit, åpen båt. 16 fot m/sort Suzuki påhengsmotor flyter for seg selv i område Skåpavika, ikke langt fra Kjøs bru. Meldt at det ikke er personer å se i tilknytning til båten. Politiet er på veg til staden for å forsøke å finne frem til eier.  Ikke meldt om savnede personer. Brannvesen også involvert. I skrivende stund melder mulig eier seg til politiet. Befinner seg på staden, og vil bli der til politi og brannmannskap ankommer. Patruljen i kontakt med eier av båten. Det arbeides med å få båten til land og hvordan båten har havnet ut på vatnet.",2023-10-17T07:18:33.7043867+00:00,12
1906,23d5vw,Agder Politidistrikt,205,10,Tvedestrand,23d5vw-0,Kl. 1245. Melding om 2 løse hester som løper på FV421 Gamleveien. Ber eier sjekke hestene sine. ,2023-09-02T11:00:23.7751327+00:00,8
1912,23lgmp,Agder Politidistrikt,205,10,Åseral,23lgmp-0,Kl. 0900. Melding om påkjørt rådyr på FV4030 Longdalsvegen nord for Smeland. Dyret døde. Viltnemnd orientert. ,2023-10-12T08:06:51.5265618+00:00,7
1920,23gzwp,Øst Politidistrikt,202,9,Nordre Follo,23gzwp-0,"Hebekk skole, knust 16 stk ruter ila natten med stein. Videre er det i Hebekk området i Lysneveien og Myrveien knust ytterligere 7 stk. ruter på private adresser.  Politiet har stanset en mann i slutten av tenårene, som mistenkes for skadeverket. ",2023-10-21T04:32:50.551484+00:00,7
1936,23pv97,Agder Politidistrikt,205,5,Grimstad,23pv97-0,En person pågrepet og innbrakt til arrest etter å ha angrepet en annen person. Hendelsen skjedde i forbindelse med et nachspiel på en privat adresse. Patruljen har tatt avhør på stedet og oppretter sak. ,2023-08-19T06:49:39.3754857+00:00,6
1978,23f3dm,Nordland Politidistrikt,210,7,Bodø,23f3dm-0,"Vi har fått melding om et bilbrukstyveri fra en privatadresse på Mørkved. Bilen er en svart Mitsubishi Outlander 2012 mod, reg ZT47061. Observasjoner av bilen medes til politiet på tlf 02800.",2023-07-26T10:24:18.0391108+00:00,3
1989,23qd3k,Trøndelag Politidistrikt,209,12,Trondheim,23qd3k-0,Kl. 1817 mottok politiet melding om en person som lå i vannet og ropte om hjelp utenfor Korsvika på Lade. Vedkommende lå ca 150 meter ut fra land  og holdt seg fast i et brett. Med støtte fra brannbåten kom personen seg selv til land. ,2023-09-19T17:21:52.2190413+00:00,7
1991,23hbvg,Trøndelag Politidistrikt,209,5,Stjørdal,23hbvg-0,"Kl. 2140 melding om at en mann mishandler en hund langs FV950 - vi rykker ut og påtreffer mannen og oppnår positiv dialog - etter kort tid blir han krakilsk, og det blir basketak - vi har nå kontroll på han. Vi har også kontroll på hunden. Hunden blir tatt hånd om av kyndig personell. Mistenkte blir tatt hånd om av oss. Sak opprettes.",2023-08-13T20:13:16.8402963+00:00,7
1998,23qzsx,Øst Politidistrikt,202,6,Nesodden,23qzsx-0,03:34 Drosjesjåfør slått med stein og fratatt bilen. To personer involvert.  Drosjesjåfør lettere skadet. Like etter kjørte drosjen av veien og gjerningsmennene stakk av. Politiet har kontroll på en av disse.,2023-10-13T03:01:11.5641599+00:00,7
1999,23ktn1,Agder Politidistrikt,205,4,Kristiansand,23ktn1-0,Det har vært et trafikkuhell mellom buss og bil. Ingen personskader. Det opprettes skademeldingsskjema for forsikringen men ikke politisak.,2023-07-08T12:03:35.1559841+00:00,1
2011,23j6b9,Nordland Politidistrikt,210,7,Hadsel,23j6b9-0,"Politiet rykker ut til Stokmarknes etter melding om en truende mann i området ved Rådhuset. Situasjon er uavklart nå, men vi oppdaterer straks vi vet mer.  Politiet er på stedet og har kontroll på personen som skal ha blitt oppfattet som truende.",2023-08-25T12:59:02.2380644+00:00,5
2014,231fgp,Møre og Romsdal Politidistrikt,208,7,Molde,231fgp-0,Mann i 30 åra pågrepet og satt i arrest. Brudd på besøksforbud og trusler.,2023-09-03T00:34:26.243637+00:00,0
2017,233nfg,Nordland Politidistrikt,210,6,Sortland,233nfg-0,En person knivstukket i ansiktet flere ganger. Ikke livstruende skadd. Fraktet til  legevakt av ambulanse. En mistenkt person pågrepet av politiet etter kort politiaksjon.  ,2023-08-22T19:59:17.8806719+00:00,5
2020,23wmps,Vest Politidistrikt,207,6,Bergen,23wmps-0,Kl 0148 Mann i 20-årene innsatt i drukkenskapsarrest og anmeldt etter å ha slått og spyttet på ambulansepersonell som skulle hjelpe ham til legevakten grunnet rus/beruselse.,2023-09-30T02:40:56.1691008+00:00,5
2031,23lk51,Øst Politidistrikt,202,4,Fredrikstad,23lk51-0,"Vi er i krysset Brochs gate/ Apenes gate. En bil har kjørt inn i et betongelement. Kun fører i bilen, og vedkommende fremstår som uskadd. Noe trafikale utfordringer på stedet. Bilen berget, og trafikken på stedet går som normalt. Blir opprettet sak.",2023-08-28T16:26:17.0026735+00:00,1
2038,23skf9,Agder Politidistrikt,205,4,Arendal,23skf9-0,Politi og ambulanse kjører til Tårnveien. Gutt som har veltet på sykkel. Ingen vitner så uklart hva som har skjedd.  Forklarer at han har fått et hjul utenfor fortauskanten og har veltet.,2023-08-15T15:04:08.7294504+00:00,1
2039,230jvg,Øst Politidistrikt,202,12,Lillestrøm,230jvg-0,Funn av bil Fjellhamardammen. Vi antar at den nylig har havnet i vannet. Nedenfor parkering ved Fjellhamarveien 50. Nødetater fremme. Vi undersøker nå med dykkere om det er personer i bilen. Vi har ingen opplysninger som tilsier det pr nå.    Bilen og området rundt den ble gjennomsøkt av dykker fra Brann. Uten funn. Ut fra reg nr fikk vi kontakt med bileier som trolig har glemt håndbrekket.,2023-07-07T19:37:02.6606312+00:00,1
2061,238cpw,Sør-Øst Politidistrikt,204,1,Drammen,238cpw-0,"12:35 Nødetatene er på stedet etter melding om påkjørt fotgjenger. Dreier seg om en mindreårig jente. Trolig ikke alvorlig personskade, blir tilsett av helsepersonell. Foreldre er varslet. Politiet undersøker hendelsesforløpet. Jenta er å anse som uskadd og er tatt hånd om av foreldrene. Fremstår som et hendelig uhell i lav hastighet. Nødetatene er ferdig på stedet.",2023-08-03T10:56:43.3066573+00:00,4
