,parent_id,district,districtId,label,municipality,message_id,text,createdOn,updatedOn
3171,23zd9c,Nordland Politidistrikt,210,4,Fauske,23zd9c-0,Utrykningspolitiet har gjennomført laserkontroll på stedet. En reaksjon i form av et forenklet forelegg for kjøring i 89 km/t i 80 km/t sone.,2023-10-04 21:05:06.683468300+00:00,
1161,2372cx,Troms Politidistrikt,211,4,Tjeldsund,2372cx-0,"@utrykningspol gjennomførte i morges promillekontroll på E10 på Myrmoen. 70 bilførere ble kontrollert, ingen overtredelser avdekket.",2023-10-17 11:00:52.893828700+00:00,
12922,23rslj,Sør-Øst Politidistrikt,204,2,Drammen,23rslj-0,"00:15 Fikk vi melding om at en nabo hadde knust ruta til melder og vært truende.  Politiet har vært på stedet. Naboen, en beruset mann i 20 årene, ble innbrakt til arresten.",2023-07-29 23:40:16.752106700+00:00,
14251,23k3hf,Sør-Øst Politidistrikt,204,7,Sandefjord,23k3hf-0,HRS ringte operasjonssentralen for bistand til å undersøke en vannskuter som er funnet opp ned. De sender selv redningsskøyta og helikopter til stedet. Ikke observert noen personer ved eller i vannet. Vi undersøker saken nærmere. Oppdateres. ,2023-07-19 11:16:59.893713700+00:00,
17217,23ggvn,Sør-Øst Politidistrikt,204,3,Larvik,23ggvn-0,"Kl 02:29 innkom melding om brann i låve. Ingen personer eller dyr er blitt skadet, og det var ingen spredningsfare. Låven er brent ned til grunnen. Pr nå har politiet ingen teori om årsaken til at brannen oppstod. Etterslukking vil pågå.",2023-06-03 01:55:20.890655900+00:00,
13373,236s76,Nordland Politidistrikt,210,11,Alstahaug,236s76-0,Politiet har gjennomført kontroll av fritidsbåter. 16 kontrollerte - ingen reaksjoner. ,2023-07-26 14:12:13.639410100+00:00,
7023,23qthz,Møre og Romsdal Politidistrikt,208,4,Averøy,23qthz-0,En patrulje kom over et kjøretøy som kjørte uten skilt foran. Fører ble ilagt et gebyr for dette.,2023-09-09 14:47:48.023192900+00:00,
17355,23f9p6,Sør-Øst Politidistrikt,204,4,Færder,23f9p6-0,KL 18:37 UP har hatt laserkontroll i 40-sone. Resultat: 9 forenklede forelegg. Høyeste hastighet var 58 km/t.,2023-05-30 18:39:29.797252700+00:00,
6341,23x4fq,Sør-Øst Politidistrikt,204,2,Drammen,23x4fq-0,"Politiet måtte rykke ut til et utested etter at en gjest veltet rundt på uteserveringen. Da vi ankom opplyste ansatte at han hadde urinert på uteserveringen, blottet seg, kastet møbler rundt og vært aggressiv. Den lokale mannen i 20-årene kjøres arrest. ",2023-09-13 21:22:58.338382+00:00,
7603,237ctd,Agder Politidistrikt,205,4,Lindesnes,237ctd-0,UP har hatt kontroll på Mandalsveien. 8 forelegg for fart. Høyeste var 78 km/t i 60 sone.,2023-09-06 10:32:21.901050+00:00,
7859,23vccb,Sør-Øst Politidistrikt,204,4,Skien,23vccb-0,14:15 UP har hatt adferdskontroll på stedet. Resultat: 12 gebyr for manglende bruk av bilbelte. ,2023-09-04 13:09:40.222593+00:00,
10723,237f83,Agder Politidistrikt,205,4,Kristiansand,237f83-0,En bil har kjørt inn i et gjerde i Elvegaten. Fører kjøres til sykehus for undersøkelse. Kan være relatert til sykdom.,2023-08-15 21:35:01.792411400+00:00,
14553,235049,Sør-Øst Politidistrikt,204,1,Horten,235049-0,"17:14 Melding fra en ung mann som hadde blitt utsatt for vold. Politiet til stedet og pågrep en  mann i slutte av tenårene. Det er en relasjon mellom de involverte, uten at vi har helt kartlagt motivet enda. Fornærmede er ikke alvorlig skadet. Opprettes sak. ",2023-07-16 16:33:02.866324+00:00,
13453,231slc,Trøndelag Politidistrikt,209,3,Trondheim,231slc-0,kl. 1930 - melding om røykutvikling fra et hotell i sentrum - nødetatene på stedet - vært en mindre brann i kjelleren/el-rom - beboere har blitt evakuert men nå kan gå tilbake - ingen personskade.,2023-07-25 17:53:37.388774800+00:00,
17188,234tqg,Sør-Øst Politidistrikt,204,4,Skien,234tqg-0,"Nødetatene rykker ut etter melding om en trafikkulykke med ATV. 

Meldingen oppdateres. ",2023-06-04 01:55:27.776954100+00:00,
16305,23bqp9,Sør-Øst Politidistrikt,204,5,Bamble,23bqp9-0,kl 14:30 - LenesÅs - Nødetater er på vei til stedet etter melding om trafikkulykke. Enslig kjøretøy skal har kjørt av veien og inn i en hage og har truffet en husvegg. En person involvert. Oppdateres når nødetater ankommer stedet ,2023-06-24 12:37:37.292921+00:00,
4976,23l2l2,Sør-Øst Politidistrikt,204,4,Drammen,23l2l2-0,22:10 UP har hatt promillekontroll. 195 kontrollert. ,2023-09-22 21:48:37.185888200+00:00,
11687,238d3n,Øst Politidistrikt,202,4,Ullensaker,238d3n-0,"Trafikkstasjon, bil kjørt i motgående kjøreretning i avkjøringsfeltet fra E6 sydgående til Jessheim trafikkstasjon. Bilen kjørte i grøften før den kom ut på E6. Fører beruset. Anmeldes for nevnte forhold og førerkortet beslaglegges. ",2023-08-09 02:11:49.264927100+00:00,
8470,23xzbz,Agder Politidistrikt,205,4,Kristiansand,23xzbz-0,"Kl 0228, patrulje stanset bil på Ålefjærveien. Mistanke om kjøring i ruspåvirket tilstand. Nødvendige prøver sikret. Sak opprettes.",2023-08-31 01:43:57.223713800+00:00,
9424,231p0p,Trøndelag Politidistrikt,209,4,Melhus,231p0p-0,"Laser fartskontroll. 7 forenklede forelegg, høyeste hastighet 87 km/t i 70-sonen.",2023-08-24 16:20:44.498257200+00:00,
4435,23nk4m,Agder Politidistrikt,205,5,Lindesnes,23nk4m-0,Kl. 1122 melding om bil som har kjørt av veien. Skal kun være en bil involvert. Bilen har truffet en stolpe. Fører av bilen er ute av bilen og bevisst.,2023-09-26 09:27:00.538720900+00:00,
10612,23tqmr,Trøndelag Politidistrikt,209,4,Meråker,23tqmr-0,Trafikkulykke. Nødetatene rykker ut til melding om kollisjon mellom to biler. Uklart skadeomfang.,2023-08-16 16:49:20.127495400+00:00,
9380,23hnr3,Sør-Øst Politidistrikt,204,2,Larvik,23hnr3-0,21:45 Melding om en beruset person til sjenanse inne i en butikk. Patruljen var på stedet kl 22:00 og fikk kontroll på en mann i tenårene. Han var i besittelse av kniv og blir anmeldt. Blir videre innbragt til arresten etter legetilsyn.,2023-08-24 21:20:18.053685700+00:00,
15872,23hz6l,Sør-Øst Politidistrikt,204,3,Skien,23hz6l-0,Kl. 16:32 Nødetatene rykker ut til melding om branntilløp i enebolig. Ukjent omfang og omstendigheter. Oppdateres.,2023-07-04 14:35:42.792269100+00:00,
676,230gwm,Troms Politidistrikt,211,4,Lyngen,230gwm-0,"Det har vært en utforkjøring på Tjosveien. Ingen personskade, men UP som har ankommet stedet, mistenker ruskjøring. En mann er pågrepet og fremstilles legevakt for blodprøve.",2023-10-20 09:20:26.121881800+00:00,
15603,23d5qg,Vest Politidistrikt,207,7,Aurland,23d5qg-0,"Pågående redningsoppdrag ved Bakkanosi. Basehopper har hoppet fra 1400 moh og truffet fjellvegen. Basehopperen som er en kvinne, ligger skadd på en fjellhylle ca 760 moh. Redningshelikopter, LAMB og politi er på stedet. Redningsmann er firt ned til kvinnen. ",2023-07-08 09:30:30.368809100+00:00,
5043,23gswt,Agder Politidistrikt,205,4,Lyngdal,23gswt-0,Kl. 1610. Kvinne anmeldt for kjøring med bil uten gyldig førerkort samt for dårlig sikring av hunder i bil. ,2023-09-22 14:44:30.617385200+00:00,
15373,2343m2,Sør-Øst Politidistrikt,204,4,Drammen,2343m2-0,UP har hatt kontroll på Vestsideveien. Totalt 8 forenklede forelegg og 2 beslag av førerkort grunnet prikker. Høyeste måling ble 84 km/t i 60 sonen.,2023-07-10 12:18:26.371501800+00:00,
9236,23xzx4,Agder Politidistrikt,205,2,Kristiansand,23xzx4-0,"Vekter på utested i Markensgate har problemer med en kranglete gjest, politiet er på vei for å bistå. ",2023-08-25 21:56:33.378066200+00:00,
8024,23wdpv,Agder Politidistrikt,205,12,Kristiansand,23wdpv-0,Politipatrulje er på stedet og opptar forklaring i forbindelse med slåssing utenfor utested. En person skal være slått i ansiktet - ikke alvorlig skadet.,2023-09-03 00:56:02.234204200+00:00,
5341,23n7ns,Innlandet Politidistrikt,203,4,Vestre Toten,23n7ns-0,"#Bureiservegen, kl. 1035: Trafikkulykke. En varebil har rygget på en dame i 60-årene. Damen er hentet av ambulanse og kjørt Gjøvik sykehus. Politiet har avhørt partene. Fører av bilen, en dame i 50-årene anmeldes og førerkortet er beslaglagt.",2023-09-20 09:49:57.153219500+00:00,
10099,23c7hh,Trøndelag Politidistrikt,209,2,Melhus,23c7hh-0,"KL 0239 en beruset mann i slutten av 20 årene kastet en søppelbøtte på en dør. Han fikk et tilbud om å rydde etter seg, men ble hissig. Han ble innbrakt til arresten. ",2023-08-20 01:49:49.171336500+00:00,
10189,23ngd6,Trøndelag Politidistrikt,209,4,Indre Fosen,23ngd6-0,"Melding om trafikk ulykke, MC som har kjørt seg av, Politi og helse rykker ut.  Politi i kontakt med fører av MC.",2023-08-19 15:59:31.787628500+00:00,
9996,23nkzg,Sør-Øst Politidistrikt,204,0,Øvre Eiker,23nkzg-0,16:21 - Mann i 30-årene tatt for tyveri av skilter inne på et industriområde. Mannen erkjente det straffbare forholdet. Politiet oppretter sak. ,2023-08-20 16:20:57.511982800+00:00,
8858,2334l7,Sør-Øst Politidistrikt,204,0,Drammen,2334l7-0,"Mannen som ble pågrepet av politiet på Gulskogen tidligere i dag, hadde tydeligvis vært på flere ""tokt"". Skoene han var iført var stjålet fra et kjøretøy - patruljen undersøker noen arbeidsbrakker i Arbo alleen også. ",2023-08-28 08:21:34.825560500+00:00,
14642,23ftkp,Troms Politidistrikt,211,2,Harstad,23ftkp-0,"Politiet tilkalt til en krangel/ håndgemeng mellom to konstellasjoner menn. Politiet var rett ved og fikk raskt adskilt partene. Situasjonen var uoversiktlig, men politiet har sikret id på de involverte og kjørte en person på legevakt med hevelser i ansiktet. ",2023-07-16 02:39:16.304204+00:00,
5651,23m79q,Agder Politidistrikt,205,4,Grimstad,23m79q-0,"Trafikkuhell på E-18 ved Grimstad, østgående. Påkjørsel bakfra. Ingen personskade, bilene er ute av veibanen. Iflg melder er det litt trafikale problemer på stedet. Nødetatene rykker ikke ut pr nå.",2023-09-18 04:52:24.683372700+00:00,
4244,23z6hv,Sør-Øst Politidistrikt,204,4,Øvre Eiker,23z6hv-0,"UP har hatt kontroll på Verpsletta i 50 sone. 
19 fikk forenkla forelegg(FF). Høyeste hastighet ble målt til 68 km/t. 
+ et FF for feil bruk av lys og et FF for mobilbruk og et beltegebyr. 
Samt at to ble anmeldt for mobilbruk - ville ikke vedta FF.",2023-09-27 11:34:10.549356300+00:00,
1141,23v38x,Sør-Øst Politidistrikt,204,4,Porsgrunn,23v38x-0,14:50 UP-patrulje stanset en kvinnelig bilist i 60-åra for kontroll. Hun hadde ikke gyldig førerkort og blir anmeldt.,2023-10-17 13:39:59.545591100+00:00,
4733,2399xb,Trøndelag Politidistrikt,209,2,Stjørdal,2399xb-0,"Mann i 20-årene bortvist fra utested etter ordensforstyrrelse. Etterkom ikke pålegget og kom tilbake til stedet, anmeldes. ",2023-09-24 01:47:55.866800200+00:00,
14800,239bdf,Sør-Øst Politidistrikt,204,4,Drammen,239bdf-0,"Patruljen stanset et kjøretøy og fører fremstod beruset. Oslo-mannen i 20-årene blåste til 1,5 i promille. Blir tatt med inn for nødvendige prøver og sak opprettet. Han blir også anmeldt for kjøring uten gyldig førerkort. ",2023-07-15 04:24:55.488204700+00:00,
9169,23cbhh,Trøndelag Politidistrikt,209,3,Trondheim,23cbhh-0,Melding om røyklukt på en privatadresse på Sverresborg. Nødetatene rykker ut. ,2023-08-26 05:42:20.357723800+00:00,
12661,23jw06,Sør-Øst Politidistrikt,204,4,Kragerø,23jw06-0,kl 14:12 fikk vi melding om at et barn hadde blitt påkjørt ved Gunnarsholmen. Ved brua skal barnet ha blitt kjørt over på fot og tær av fører i personbil ,2023-08-01 14:05:32.161647500+00:00,
12785,23lgq7,Agder Politidistrikt,205,4,Vegårshei,23lgq7-0,Politipatrulje er på stedet etter melding om trafikkuhell mellom to personbiler. Det er ikke meldt om personskade. En av bilførerne mistenkes for kjøring uten gyldig førerkort.,2023-07-31 12:36:37.611327900+00:00,
12631,23cvvm,Sør-Øst Politidistrikt,204,2,Tønsberg,23cvvm-0,"Patruljen rykket ut til stedet etter melding om slagsmål. Ved vår ankomst viste det seg at en voksen kar hadde sett seg lei av høy musikk fra en bærbar høytaler fra noen ungdommer, som var gjentakende problem. Tatt tak i noen ungdommer - roet seg  ned. ",2023-08-01 22:02:54.080124300+00:00,
16798,236dgz,Sør-Øst Politidistrikt,204,1,Larvik,236dgz-0,Kl. 20:34 Politiet har vært på en adresse i sentrum etter melding om lukt av narkotikabruk. 2 personer er siktet og blir anmeldt for oppbevaring av forskjellig narkotika. Det er gjort flere beslag. Saken er ferdig etterforsket på stedet. De er nå løslatt. ,2023-06-13 21:48:14.003429700+00:00,
6811,23r718,Trøndelag Politidistrikt,209,3,Trondheim,23r718-0,Det er meldt om røykutvikling fra en bolig i området Nardo. Boligen skal være ubebodd. ,2023-09-10 16:21:59.784780600+00:00,
7624,23vtdw,Sør-Øst Politidistrikt,204,4,Kragerø,23vtdw-0,"Politiet har hatt skoleveiskontroll ved Kragerø barne og ungdomsskole. 26 førere kontrollert. En fører fikk forenklet forelegg for kjøring i strid med skilt ""innkjøring forbudt"".",2023-09-06 07:00:47.692392500+00:00,
8966,23qg66,Trøndelag Politidistrikt,209,4,Orkland,23qg66-0,Melding om bil som har kjørt av veien. Fører har sovnet bak rattet og kjørt ca. 50-60 meter ut av veien. Bilen må berges. Fører hevder seg uskadd. Anmeldelse og førerkortbeslag. Blir kjørt legevakt for en sjekk.,2023-08-27 08:52:23.275059900+00:00,
9274,23n3zh,Vest Politidistrikt,207,7,Årdal,23n3zh-0,kl. 15.41: Politiet og HRS iverksatt søk etter kvinne i 60-årene som ble meldt savnet etter fjelltur i området. Politiet jobber med å kartlegge savnedes bevegelser siden starten av uken. Frivillige mannskaper er kalt ut for søk i området Eldegarden-Rausdalen.,2023-08-25 15:40:41.877983900+00:00,
11274,239qjs,Agder Politidistrikt,205,2,Lindesnes,239qjs-0,Høy musikk fra båter som ligger i gjestehavna. Tre personer i ulike båter har fått et pålegg om å holde det stille resten av natten.,2023-08-12 00:13:02.212736900+00:00,
12678,236n4f,Trøndelag Politidistrikt,209,4,Trondheim,236n4f-0,En bil har fått stans i enden av påkjøringsfeltet fra Nardokrysset og nordover retning Moholtlia. Det oppstår flere farlige situasjoner. Politiet er på stedet sammen med bilberger. ,2023-08-01 11:29:42.828303500+00:00,
16136,23k6v9,Sør-Øst Politidistrikt,204,0,Drammen,23k6v9-0,Kl. 00:17 Politiet mottok melding om person som hadde blitt observert utenfor flere hus. Patrulje var i området og vedkommende ble påtruffet. Viste seg da at han var i besittelse av stjålet post fra området. Pågrepet og innsatt i arrest. ,2023-06-27 23:06:16.716965700+00:00,
11676,23t31w,Sør-Øst Politidistrikt,204,11,Færder,23t31w-0,"09:55 Melding om drivende vannskuter. Vurdert til at det ikke er grunnlag for å iverksette noen redningsaksjon. Dreier seg om en Sea-Doo 400, blå og gul. Fortøyd til en brygge.",2023-08-09 08:12:53.034378100+00:00,
10677,23b90z,Agder Politidistrikt,205,2,Evje og Hornnes,23b90z-0,Melding om person med truende adferd i sentrum. Skal blant annet ha truet med å slå ned andre personer. Politiet er på stedet og har kontroll på person. Han blir bortvist fra sentrum. Han blir også anmeldt for bæring av kniv på offentlig sted.,2023-08-16 09:33:27.590045400+00:00,
3021,23ff6k,Sør-Øst Politidistrikt,204,12,Tønsberg,23ff6k-0,"20:47 vi fikk melding om en person var slått ned og flere løp fra stedet. Fornærmede har fått en trøkk i leppa, men vil ikke snakke med politiet om hendelsen. Sak opprettes. ",2023-10-05 19:45:32.178296+00:00,
228,238q54,Troms Politidistrikt,211,4,Tromsø,238q54-0,"@utrykningspol gjennomførte i morges trafikkontroll ved Ramfjord skole. 14 kjøretøy ble kontrollert. 1 person ble ilagt gebyr for ikke å ha brukt bilbelte, 1 bilfører ilagt forenklet forelegg for manglende utsyn av isete bilrute. ",2023-10-23 09:10:33.865871900+00:00,
16422,238fgf,Sør-Øst Politidistrikt,204,4,Tønsberg,238fgf-0,17:40 melding om førerløs bil som hadde trillet inn i en annen parkert bil. Sperret trafikken på stedet. Politiet har vært på stedet. Ikke fått kontakt med bileier av den trillende bilen. Den er dyttet ut av veien og sikret så den ikke triller igjen. ,2023-06-21 16:07:32.255112+00:00,
245,23g9zk,Trøndelag Politidistrikt,209,3,Nærøysund,23g9zk-0,"Nødetatene rykker ut etter melding kl. 0327 om bekreftet brann i enebolig. En registrert beboer kommet seg ut og varslet nødetatene. Pustet inn røyk, og fikk behandling på stedet av helse. Uavklart spredningsfare.",2023-10-23 01:47:32.682566+00:00,
1601,23203l,Trøndelag Politidistrikt,209,5,Trondheim,23203l-0,"Nødetatene rykker ut til en trafikkulykke E6 på Ranheim . En personbil skal ha kommet i feil kjøreretning, og hatt et sammenstøt med en lastebil. Skjedd i sørgående felt. Det ligger bildeler i nordgående felt. Ingen store materielle skader.",2023-10-14 16:49:02.521355+00:00,
7014,23j9fz,Sør-Øst Politidistrikt,204,4,Nome,23j9fz-0,Melding om enslig mc som har kjørt ut - mc og fører funnet av tilfeldig forbipasserende. Fører fremstår skadet - nødetatene rykker ut. Oppdateres. ,2023-09-09 15:32:39.546258100+00:00,
9311,23b5bj,Møre og Romsdal Politidistrikt,208,4,Molde,23b5bj-0,Trafikkuhell ved Syltebrua. Påkjørsel bakfra. Patrulje på stedet. Trafikkale problem på stedet. Skal ikke være alvorlige personskader.,2023-08-25 10:36:19.085772600+00:00,
10373,234d20,Nordland Politidistrikt,210,4,Vågan,234d20-0,"UP gjennomført laserkontroll i 50 sone, E10. 31 FF skrevet ut. Høyeste hastighet 75 km/t. ",2023-08-18 11:28:28.931503800+00:00,
3194,233fhh,Innlandet Politidistrikt,203,9,Stange,233fhh-0,"kl. 1806: Melding om en elgku med kalv på taket av dagligvarebutikk. Begge dyrene har hoppet eller falt ned. Elgkua er død og kalven er skadd. Politiet, viltnemnda og brannvesenet er på stedet.",2023-10-04 16:39:23.177465400+00:00,
9470,239x8h,Sør-Øst Politidistrikt,204,3,Lier,239x8h-0,"Melding om brann i en buss ved avkjøring til Liertoppen nordgående retning. Alle passasjerene er ute, og det er ikke meldt om personskade. Nødetatene til stedet. Oppdateres.  ",2023-08-24 10:50:57.298642800+00:00,
12469,23xvvv,Øst Politidistrikt,202,3,Sarpsborg,23xvvv-0,Meldt om mulig brann i verkstedlokaler i Torsbekkveien. Innringer oppdaget at det kommer mye røyk fra lokalene. ,2023-08-03 04:05:12.409172800+00:00,
715,239p3d,Sør-Øst Politidistrikt,204,2,Tønsberg,239p3d-0,En mann i slutten av 20 årene ble bortvist fra sentrum etter å ha vært i krangel og knuffing med flere andre. Hendelsen fant sted i tilknytning til et utested. ,2023-10-19 22:56:14.146771300+00:00,
