,parent_id,district,districtId,label,municipality,message_id,text,createdOn,predicted
1448,23xbjl,Sør-Øst Politidistrikt,204,7,Horten,23xbjl-0,"07:39 melding om kajakk som lå og duppet i vannet. Politiet har vært på stedet. Ingenting som tyder på at noen personer er savnet. Kajakken er en rød ""Prijon Yukon-Expedition. Kajakken er lagt på land. Eier av kajakken kan ta kontakt med politiet på tlf. 02800. ",2023-07-03T07:51:15.632442+00:00,8
1455,23559w,Trøndelag Politidistrikt,209,6,Trondheim,23559w-0,"Melding om person som vektere på utested har måtte lagt i jern pga utagering.   Mannen var fortsatt ikke samarbeidsvillig når politiet kom til stedet.  Mannen blir anmeldt for å ikke oppgi personalia, vold mot offentlig tjenesteperson ",2023-09-03T03:16:00.9344722+00:00,5
1470,23r9qh,Innlandet Politidistrikt,203,1,Ringsaker,23r9qh-0,Mannen i 20-åra som i natt ble flydd til Ullevål sykehus etter trafikkulykke er død. Pårørende er varslet og blir ivaretatt. Saken etterforskes av politiet.,2023-09-27T16:21:49.7411353+00:00,4
1474,231h4p,Trøndelag Politidistrikt,209,4,Namsos,231h4p-0,"Trafikkulykke to jenter i tenårene har blitt påkjørt av en lastebil. Fremstår som de er lettere skadet. Jentene er på vei til sykehus. Vi har ikke kommet i kontakt med fører av lastebil. Politiet er på vei mot stedet. Oppdateres.  De jentene er IKKE påkjørt av lastebil, men av en personbil. Lastebilen ha stått på stedet ifb noe veiarbeid.  Vi har ikke kommet i kontakt med fører av personbilen som skal ha kjørt på jentene. Vi har fortsatt ikke kommet i kontakt med fører av personbilen.  Vi ønsker at fører ringer oss på 02800, og samtidig ber vi om at vitner tar kontakt med oss.",2023-08-16T10:25:58.6584195+00:00,1
1480,23l9tw,Sør-Øst Politidistrikt,204,5,Drammen,23l9tw-0,"Politiet har flere patruljer i området, etter at en ukjent person forsøkte å true til seg penger med kniv fra et gatekjøkken. Personen fikk ikke med seg noe, og ingen er fysisk skadet. Politiet har en god beskrivelse av mannen. Oppdateres.  Patruljene har avsluttet det aktive søker etter mannen som forsøkte å rane et gatekjøkken. Vi ser imidlertid etter en mann vi har en god beskrivelse av, og saken er prioritert i etterforskingssporet.",2023-07-28T14:35:34.0174396+00:00,6
1487,23smn6,Troms Politidistrikt,211,6,Tromsø,23smn6-0,En ung mann meldte at han ble overfalt av to ukjente menn inne på et utested. Politiet var i kontakt med mannen og har startet etterforskning. Det var vitner til hendelsen. Den voldsutsatte har hevelse i ansiktet skade på ei tann og ble kjørt til legevakt.,2023-08-27T00:28:26.3349144+00:00,5
1496,235z86,Trøndelag Politidistrikt,209,6,Trondheim,235z86-0,Politiet på stedet i forbindelse med melding om ungdommer som slåss. slåssingen har opphørt da patruljen ankom stedet. Flere ungdommer har også forlatt.,2023-10-19T17:48:26.0567608+00:00,5
1502,23bp6b,Trøndelag Politidistrikt,209,4,Steinkjer,23bp6b-0,"FV763: Trafikkulykke, en mc har kjørt utfor veien. Fører er våken og bevisst. Politi og ambulanse er på vei. MC kjørt ut i sving, 50-sone på stedet. Mc ligger i åkeren, fører, mann i 50-åra, får tilsyn av ambulanse. Ingen hindring for øvrig trafikk. Fører av mc kjørt til sykehus i ambulanse. Politiet oppretter sak på forholdet. Ikke mistanke om rus.",2023-09-10T13:58:26.6537965+00:00,1
1503,23w41c,Sør-Øst Politidistrikt,204,6,Drammen,23w41c-0,"13:20 Melding om håndgemeng mellom to drosjesjåfører. Politiet er på stedet og i kontakt med en av partene. Bakgrunnen skal være krangel om en kunde. Parten som politiet er i kontakt med blør litt i ansiktet, men skal ikke være alvorlig skadet. Patruljen har tatt mot forklaring fra begge parter. Noe sprikende forklaringer. Sak opprettes.",2023-08-11T12:05:10.3650601+00:00,5
1516,23tp72,Agder Politidistrikt,205,12,Åmli,23tp72-0,"Vi sender politiressurser og FORF til området Liheia i Åmli. Melding fra et jaktlag som ikke får kontakt med en av jegerne, sist kontakt med vedkommende pr telefon for ett par timer siden. Saknede er kommet til rette i fin form. Hadde selv kommet seg til bilvei og fått skyss tilbake til jaktlaget. Vi avslutter.",2023-09-26T17:52:54.8885578+00:00,5
1518,23f4gg,Agder Politidistrikt,205,10,Agder politidistrikt,23f4gg-0,Det har nå i morgentimene vært 5 påkjørte rådyr i distriktet. ,2023-10-16T04:49:47.0520129+00:00,7
1522,23zjhb,Vest Politidistrikt,207,1,Bergen,23zjhb-0,"Carl Konows gate kl 1519: nødetatene på stedet i forbindelse med ett trafikkforhold. En buss måtte bremse kraftig opp på grunn av en sparkesykkel som kom foran bussen.    Bussen traff ikke sparkesykkelen, men på grunn av oppbremsingen så har to personer inne på bussen falt. De blir tilsett av helsepersonell på stedet. Bussen har nå kjørt videre. Nødetatene er ferdig på stedet. De to passasjerene som ble tilsett av helse er dimitert på stedet.",2023-10-03T13:35:41.8066043+00:00,4
1526,23dcg4,Agder Politidistrikt,205,11,Arendal,23dcg4-0,Nødetater og Redningsskøyte er på vei etter melding om røykutvikling fra båt i området sør/ vest for Torungen. Personene i nødstedt båt skal ha kommet seg over i en annen båt. Politibåten er på stedet om kort tid.  Politibåten er fremme ved havaristen. De to personene som har vært ombord kjøres til land av politiet. Mulig disse har fått i seg noe røyk. Redningsskøyta på vei for å ta hånd om havaristen som nå ligger å driver. Skal være en Sunseeker på 47 fot. Redningsskøyta har tatt hånd om aktuell båt og tauer denne inn til egnet sted.,2023-07-24T16:16:08.4674467+00:00,2
1532,23sk5v,Sør-Øst Politidistrikt,204,7,Tønsberg,23sk5v-0,Bileier meldte om at en ukjent person utførte skadeverk på bilen hans. Patruljen rykket ut. Vedkommende hadde slått en stein i bildøra av ukjent grunn. Vi anholdt en lokal kjenning i 50-årene. Etter en liten reprimande ble han bortvist Sak opprettet. ,2023-06-02T07:37:24.3876326+00:00,5
1534,23fqp0,Vest Politidistrikt,207,5,Bergen,23fqp0-0,"Kl 0204 meldt om noen som banket på dører/vinduer i en leilighet. Patrulje fant rett mann (beruset i 20-årene) som skulle på et nach, åpenbart fått feil adr. Bortvist. Kl 0248: ny melding på samme mann, nå anmeldt for brudd på pålegg, kjørt ut av området.",2023-10-12T04:08:14.2267329+00:00,1
1537,239lwc,Øst Politidistrikt,202,1,Rakkestad,239lwc-0,"Det brenner i en lastebil som står på RV 22, ca. 4 km nord for Rakkestad sentrum. Veien er stengt i begge retninger og det er kø på stedet. Ingen personer er skadet og brannvesenet har startet slukking. ",2023-08-21T15:22:44.87118+00:00,2
1538,23sn7k,Agder Politidistrikt,205,7,Kristiansand,23sn7k-0,"Melding om smell/skudd på Grim, politiet er på stedet for å undersøke forholdet.  Smellet stammer fra fyrverkeri, det ligger rester av en thunder king i undergangen på stedet.",2023-10-08T17:41:36.5741207+00:00,5
1540,23hnb9,Troms Politidistrikt,211,6,Harstad,23hnb9-0,"kvinne i 20-årene anmeldes for voldsutøvelse på festivalen Bakgården. En person måtte til legevakt etter hendelsen, sak opprettes. ",2023-08-20T01:26:26.4762241+00:00,5
1547,2346fb,Agder Politidistrikt,205,9,Lindesnes,2346fb-0,Vi får melding om at 4 ungdommer tagger på en bygning i Speiderveien. Patruljen får kontroll på 2 av ungdommene. ,2023-09-09T15:10:31.0934452+00:00,5
1556,23f93r,Sør-Øst Politidistrikt,204,4,Drammen,23f93r-0,"kl 11:56 - Ambulanse og politi er på vei til en privat adresse etter melding om en bil som var jekket opp i en garasje og falt ned på vedkommende som jobbet med den. Vedkommende har kommet seg løs og varslet selv nødetatene.  Politi og ambulanse har nettopp ankommet stedet. Involverte undersøkes av helsepersonell. Politiet undersøker hendelsesforløp. Forholdet fremstår som et rent uhell. Involverte, mann i 70 årene ivaretas av ambulanse. Politiet avslutter på stedet.",2023-10-23T10:07:42.9169727+00:00,5
1559,23fwqx,Sør-Øst Politidistrikt,204,4,Ringerike,23fwqx-0,"Nødetatene rykker ut etter melding om trafikkulykke på stedet.

Meldingen oppdateres.  Trafikkulykke mellom 2 biler. To personer i den ene og en person i den andre. Dette er en påkjørsel bakfra. De to i fremste bil er tatt med av helse for undersøkelse. Det er besluttet fk beslag av fører i bakerste bil. De involverte blir avhørt. Det fremstår som uoppmerksomhet av bakerste fører. som kjører i bilen foran. Sak opprettes.",2023-09-15T20:31:35.3262261+00:00,1
1581,238hf0,Agder Politidistrikt,205,10,Lindesnes,238hf0-0,"Det går en okse på FV460 langs Vågevatnet, politiet forsøker å komme i kontakt med eier.  Eier er på stedet og vil ta kontroll på oksen.",2023-07-26T10:00:54.9973766+00:00,5
1587,23zwvb,Agder Politidistrikt,205,2,Arendal,23zwvb-0,Melding om  ungdommer som skal ha satt fyr på noe papir på utsiden av svømmehallen. Ingen åpne flammer på stedet. Brannvesenet har kontroll og politipatrulje er på stedet om kort tid.,2023-08-05T16:28:47.8955661+00:00,7
1591,23w3k7,Sør-Øst Politidistrikt,204,4,Horten,23w3k7-0,Politiet er på stedet etter melding om trafikkuhell med to personbiler involvert. Uhellet har skjedd i 30 sonen og det fremstår ikke alvorlig. Partene har fylt skademelding og politiet har avsluttet på stedet.,2023-10-15T13:32:44.9811744+00:00,1
1592,23k23q,Agder Politidistrikt,205,7,Arendal,23k23q-0,Kl 1115. Politiet har tatt hånd om en drone og kommet i kontakt med dronepilot i Arendal sentrum. I forbindelse med Arendalsuka er det flyforbud over sentrumsområdet og dronepilot blir anmeldt for å ha brutt dette. ,2023-08-17T10:08:50.9246203+00:00,5
1593,23zf78,Trøndelag Politidistrikt,209,5,Steinkjer,23zf78-0,"Kl. 0156 Melding om bålbrenning ved Egge barneskole, vi og Brann rykker ut - finner ingen brann men påtreffer 3 mindreårige gutter - trolig tent på en caps. Vi har snakket med guttene, og vært i kontakt med deres foresatte. Guttene var 14 og 15 år gamle.",2023-08-04T00:18:04.9562434+00:00,2
1608,231rts,Vest Politidistrikt,207,13,Kinn,231rts-0,Klokka 1300-1315 er det minnesmarkering i samband med dødsulykka i Florø. RV5 vil bli stengt vest for Krokane i den tida minnesmarkering går føre seg. Uniformert politi vil vera til stades.,2023-09-25T10:20:24.6917613+00:00,4
1614,23h49t,Trøndelag Politidistrikt,209,7,Steinkjer,23h49t-0,Et jordras har gått på Selavegen FV6330 midt mellom Follafoss og Almlia.  VTS har sendt ut entreprenør for å undersøke omfang. Veien er stengt.   Vegtrafikksentralen melder at veien forblir stengt og åpnes tidligst torsdag 12.10.23.,2023-10-10T05:27:54.0609773+00:00,1
1619,2327bd,Sør-Øst Politidistrikt,204,3,Nore og Uvdal,2327bd-0,kl 07:23 - Politiet har avholdt trafikkontroll ved skolen i forbindelse med aksjon skolevei. 19 kontrollert. Alt ok ,2023-08-22T07:02:55.8009352+00:00,1
1629,23w570,Trøndelag Politidistrikt,209,4,Trondheim,23w570-0,"Melding om trafikkulykke i Strindvegen. Ikke alvorlig skadeomfang. Airbag skal være utløst i den ene bilen. Politiet på vei til stedet. 2 biler involvert. Politiet tar avhør på stedet. Mistanke om brudd på vikeplikt. Bilene står i veibanen, trafikken går greit forbi.",2023-08-23T09:50:06.8740456+00:00,1
1638,238tls,Trøndelag Politidistrikt,209,1,Melhus,238tls-0,Flere meldinger inn til operasjonssentralen om en rullestol på tur ut på E6 i nordgående retning. Vi er på veg til stedet. Politipatrulje har kjørt E6 forbi Melhus uten å se noe til rullestolbrukeren.,2023-07-31T16:13:44.0689474+00:00,7
1650,23j8tv,Trøndelag Politidistrikt,209,7,Hitra,23j8tv-0,"Ambulanse på stedet og politiet på vei til arbeidsulykke, klemskade i forbindelse med gravemaskinskuff. Pasienten er bevisst. Ambulansen i gang med pasientundersøkelse. En mann i 20 årene er involvert, mulig snakk om brudd i arm blir kjørt til legevakt for videre vurdering. Patruljen har gjort noen undersøkelser på stedet, ulykken har skjedd når de har løftet en lyktestolpe. En arbeider fikk en arm  i klem i klypa på gravemaskina.",2023-07-14T08:13:56.8430413+00:00,4
1653,237zbc,Trøndelag Politidistrikt,209,0,Trondheim,237zbc-0,Melding om en person med en bag oppe på et bygg under oppføring. Mistanke om tyveri. Politiet har pågrepet en mann i 30-årene for innbrudd. Foreløpig ikke kjent hva slags gods det er snakk om.,2023-10-08T13:46:20.7126908+00:00,3
1657,23ffjt,Vest Politidistrikt,207,7,Bergen,23ffjt-0,"Kl 0115: Torgallmenningen, beruset mann laget bråk på McDonalds rest. Fikk flere pålegg av politiet om å forlate stedet, noe han ikke etterkom. Mannen var svært hissig og satt seg opp mot patr. Innsatt i drukkenskapsarrest. Sak opprettet. ",2023-10-14T23:48:49.6672486+00:00,5
1658,231smc,Møre og Romsdal Politidistrikt,208,6,Molde,231smc-0,En person pågrepet etter en voldshendelse mellom to personer. Ingen har behov for helsehjelp. Gjerningspersonen er beruset og aggressiv. Vedkommende kjøres til arresten ved Molde politistasjon.,2023-08-11T22:41:48.8562827+00:00,5
1661,23swp3,Nordland Politidistrikt,210,6,Andøy,23swp3-0,Politi og ambulanse har vært i kontakt med ei dame som har blitt slått av sin eks i dag. Dama trenger ikke videre helsehjelp. Hun ønsker ikke å anmelde forholdet. Politiet har fotografert skadene damen a var påført og tatt en kort prat med henne om hendelsen.,2023-09-23T17:06:52.0681086+00:00,5
1663,2306qx,Agder Politidistrikt,205,1,Agder politidistrikt,2306qx-0,KL 05:15. Det er sleipt og glatt føre på flere veier i Agder. Veifarende må være obs på dette og vise forsiktighet. ,2023-10-20T03:14:54.0602468+00:00,7
1666,230b0n,Sør-Øst Politidistrikt,204,1,Gol,230b0n-0,kl 17:54 - FV51 ved Hamartjerne. Melding om at det er sølt bløt gjødsel ut i ene kjørefeltet. Forholdet har skjedd i en sving og det skal være glatt på stedet. Vegtrafikksentralen er varslet. De sender ut veivakta. ,2023-06-19T16:33:42.8237571+00:00,4
1670,23qvbk,Trøndelag Politidistrikt,209,4,Namos,23qvbk-0,Nødetatene rykker ut til en trafikkulykke ved Namsskogan. Brann og ambulansen på stedet. En bil som har kjørt ut av veien.  En person i bilen. Pas. blir med ambulansen. Bilberger på stedet tar hånd om bilen. Veien er ryddet og trafikken går som normalt. Politiet undersøker om fører kan ha brutt vegtrafikklovens § 3 og oppretter sak.,2023-09-19T11:52:31.0583807+00:00,1
1676,23qkqw,Sør-Øst Politidistrikt,204,0,Larvik,23qkqw-0,Kl 1206 ble det meldt om innbrudd og tyveri fra tre lastebiler. Stjålet mye verktøy og diverse fra disse kjøretøyene. Politiet har vært på stedet for åstedsundersøkelse. ,2023-06-24T13:49:27.1643701+00:00,3
1678,23cfdz,Sør-Øst Politidistrikt,204,7,Tønsberg,23cfdz-0,"Søk er iverksatt etter savnet dement mann fra Re helsehus. Beskrivelse: Norsk mann normal kroppsfasong, mørkegrå genser, hvit t-skjorte, skallet. Trolig i god fysisk form. Sist observert ca kl 2000 til fots. Politiet ønsker tips om observasjoner.  Savnede er trolig observert i område Sem for kort tid siden. Vi prioriterer dette område pr nå. Mange ringer inn, og det er bra. Noe ventetid pga tlf pågang. Savnede nettopp funnet på Sem i god behold.",2023-10-22T19:13:17.1881501+00:00,8
1689,23fpw8,Trøndelag Politidistrikt,209,4,Trondheim,23fpw8-0,Melding om trafikkuhell mellom lastebil og personbil på fv. 706 på Leangen. Skal kun være snakk om materielle skader. Et felt er åpent og trafikken passerer sakte forbi.,2023-07-28T12:45:28.6562221+00:00,1
1699,2311bb,Agder Politidistrikt,205,10,Kristiansand,2311bb-0,"Kl 0801. Buss har kjørt på to rådyr på Tinnheia. Begge dyrene døde i påkjørselen og vil bli hentet. Litt materielle skader på bussen, ingen skade på bussjåfør eller passasjerer. ",2023-08-11T06:07:17.9620507+00:00,1
1702,23998f,Trøndelag Politidistrikt,209,7,Hitra,23998f-0,"Det skal være en øvelse på Hitra i dag fram til kl. 14:00. 
I den forbindelse vil det være en veltet gravemaskin, et steinras og røyk på stedet.  Det er Hitra anleggsservice som holder øvelsen. ",2023-09-26T08:20:13.0747681+00:00,2
1707,23ltzd,Vest Politidistrikt,207,8,Bergen,23ltzd-0,Tom Cato som ble meld sakna fra Fantoft tidligare er nå funnen i god behald. Politiet takkar publikum for god bistand.,2023-07-05T16:01:29.1807389+00:00,7
1708,23ttvt,Agder Politidistrikt,205,6,Farsund,23ttvt-0,Kl. 2310. Melding om slagsmål mellom to personer. En mann er påført noen skader som følges opp på legevakt. Politiet har vært på stedet og undersøkt hva som har skjedd. Opprettes sak på forholdet. ,2023-10-14T22:22:14.062696+00:00,5
1723,23523k,Sør-Øst Politidistrikt,204,1,Drammen,23523k-0,En mann i 40 årene er bortvist fra Drammen sentrum i 24 timer etter å ha demontert og brukt et brannslukningsapparat i tunnelen. Politiet kjenner mannen fra før som var ruset. Statens Vegvesen vurderer anmeldelse for ugjerningen.  ,2023-06-15T05:30:18.6230562+00:00,5
1737,23rbgm,Trøndelag Politidistrikt,209,10,Trondheim,23rbgm-0,Geiter i rundkjøringa Jakobsli mot Jonsvannet. Tar lite hensyn til øvrig trafikk. ,2023-07-28T09:06:24.281696+00:00,1
1738,23s28d,Vest Politidistrikt,207,12,Osterøy,23s28d-0,"Kl 2347, observasjon av lys i sjøen ca 400 - 500 m ut i vågen. Brannbåten sendt mot stedet og fant to utenlandske turister i en liten gummibåt. De fisket og var ikke i nød. Begge hadde hodelykter m/blinkende lys. 
",2023-07-22T22:51:54.5672431+00:00,11
1761,23zzjk,Troms Politidistrikt,211,10,Salangen,23zzjk-0,"Melding fra fritidsfisker om et skremmende møte med en bjørn.  Innringer forsøkte å skremme bjørnen med brøl, men bjørnen brølte tilbake og holdt stand. Den gikk ikke mot melder. Etter ca 15 minutter turte innringer å liste seg unna. Viltnemda varslet. ",2023-08-26T04:13:32.0148975+00:00,1
1765,231m2c,Sør-Øst Politidistrikt,204,12,Horten,231m2c-0,13:30 Nødetatene på stedet etter melding om person i vann. Skal ha falt fra en båt. Er på land nå og ved bevissthet. Følges opp av helsepersonell. ,2023-08-11T11:39:24.0092982+00:00,4
1781,23qqrf,Øst Politidistrikt,202,7,Fredrikstad,23qqrf-0,"Det pågår en redningsaksjon i området utenfor Øyenkilen i Fredrikstad, etter en brann i fritidsbåt. Brannen skal være slukket, og ingen skal være skadd. Båten driver og  det er sterk vind i området. HRS leder aksjonen.  Nødetatene er på vei.",2023-07-14T18:49:04.8239291+00:00,2
1783,23l3q0,Sør-Øst Politidistrikt,204,6,Ringerike,23l3q0-0,"Patruljen kom over en hendelse. En person er skadet og ligger på bakken. Patruljen ser til vedkommende, mens en annen patrulje snakker med mistenkte.  Skadeomfang foreløpig ukjent. Ambulanse er på vei. Oppdateres.  Fornærmede, en lokal mann i 50-årene blir nå kjørt sykehuset i ambulanse. Skadesituasjon ukjent for politiet. Patruljen avhører mistenkte, en lokal mann i tenårene. Vi etterforsker hendelsen på stedet - snakker bla med flere vitner. Vitner og mistenkte er avhørt. Sistnevnte erkjenner ikke straffeskyld - hevder at fornærmede hadde en provoserende adferd i forkant. Mistenkte blir ikke pågrepet. Fornærmede vil bli avhørt så raskt han er i stand til det. Sak er opprettet.",2023-09-30T23:43:20.9467648+00:00,5
1787,23nnnq,Troms Politidistrikt,211,7,Tromsø,23nnnq-0,"Vi leter etter en eldre dement mann, savnet fra en av byens institusjoner. 
Han er 172 cm, gråhåret, normalbygd. Ingen opplysninger om bekledning. Pr. nå sitter vi med opplysninger at han trolig kan befinne seg på Tromsøya, men utelukker ikke andre områder. Oppdateres.

. Politiet har funnet savnede i god behold. Saknede funnet i god behold ca. kl 1640. Informasjon og organisert søk med politi og frivillige førte til funn.",2023-10-22T13:05:11.5289879+00:00,8
1794,23s9bx,Vest Politidistrikt,207,3,Bergen,23s9bx-0,"Kl 0543: Damsgård, innbrudd i sykkelbod. To menn forsøkte å stjele sykler, men de ble oppdaget av beboerne. De forsøkte å holde mennene igjen, men de klarte å rive seg løs. En av mennene ble pågrepet av politiet i nærheten. Politiet søker etter den andre mannen. ",2023-09-28T04:03:09.5724238+00:00,0
1805,234qd3,Møre og Romsdal Politidistrikt,208,0,Stranda,234qd3-0,"En mann i 60-årene fra Sunnmøre er pågrepet for mistanke om tyveri ved innbrudd i Stranda. Ta kontakt med politiet på 02800 dersom du bor i Stranda og tror at uvedkommende har vært inne i din bolig, eller om du mangler noen gjenstander.",2023-07-10T22:00:18.8130956+00:00,3
1808,23cf8g,Sør-Øst Politidistrikt,204,1,Notodden,23cf8g-0,"08:25 Nødetatene er på stedet etter melding om sammenstøt mellom bil og motorsykkel ved Stivimoen. Alle er oppegående, men motorsyklisten har smerter og noen sår. Blir tilsett av ambulansepersonell. Politiet undersøker hendelsesforløpet.  Motorsyklisten har kjørt inn i bilen bakfra pga en uventet trafikal stans. Motorsyklisten er en mann i 40-åra, han kjøres til akutten i Skien for videre oppfølging. Sak opprettes.",2023-06-06T06:40:56.1303064+00:00,4
1812,23wjzn,Sør-Øst Politidistrikt,204,0,Modum,23wjzn-0,Innehaver av en bedrift ringte politiet og opplyste om funn av endel tyvgods i nærheten. Patruljen kjørte til stedet - gjort funn av tyvgods som bla skal stamme fra Mekonomen. Vi ransaket hos en lokal mann i 30-årene. Saken ansees som oppklart. ,2023-10-06T10:33:47.3248355+00:00,3
1820,2352wj,Møre og Romsdal Politidistrikt,208,7,Sula,2352wj-0,"Det ligg to ukjente båtar ved ei flytebrygge  langs Kongshaugstranda.
Vi ber eigar om å ta kontakt med politiet på tlf 02800. Eigaren av båtane har tatt kontakt med politiet.",2023-08-10T12:20:54.5073878+00:00,10
1823,237rnc,Vest Politidistrikt,207,6,Bergen,237rnc-0,Kl 0305 mann i 20-årene tilsett av helse etter å ha blitt slått ned i sentrum Ukjent gjerningsperson(er). Forholdet er anmeldt.,2023-09-30T02:45:39.8259065+00:00,5
1840,233fhh,Innlandet Politidistrikt,203,10,Stange,233fhh-0,"kl. 1806: Melding om en elgku med kalv på taket av dagligvarebutikk. Begge dyrene har hoppet eller falt ned. Elgkua er død og kalven er skadd. Politiet, viltnemnda og brannvesenet er på stedet.",2023-10-04T16:39:23.1774654+00:00,12
1841,23pdng,Sør-Øst Politidistrikt,204,4,Sandefjord,23pdng-0,"08:30 Politiet er på stedet etter melding om et mindre trafikkuhell på parkeringsplassen til flyplassen. Ingen personskade. Uklart hvem som har kjørt den ene bilen, og patruljen undersøker dette nærmere.  Da har patruljen kontroll på sjåføren, en kvinne i tenårene. Hun har ikke gyldig førerkort og sak opprettes.",2023-08-14T06:57:19.9371615+00:00,1
1843,23s7w5,Vest Politidistrikt,207,4,Øygarden,23s7w5-0,"Kl 0815: FV 561 Skjergardsvegen, trafikkkulykke, MC og personbil involvert, bilfører er uskadd. MC-fører er våken og bevisst, blir sjekket av helse på stedet. Bil og MC er flyttet ut av veien. Grei flyt i trafikken.   Fører av MC blir kjørt til Øygarden legevakt for en nærmere sjekk, smerter i en arm. MC har kjørt i bakenden på personbilen. Det var tilsammen 3 personer i bilen, alle er uskadd.",2023-10-19T06:32:10.9946174+00:00,1
1846,23dslh,Trøndelag Politidistrikt,209,6,Skaun,23dslh-0,En gutt i tenårene har blitt slått av en jente i samme alder. Vedkommende blir tilsett av ambulanse. Politiet er på stedet. ,2023-08-19T22:52:53.4898849+00:00,5
1847,2310nh,Agder Politidistrikt,205,4,Grimstad,2310nh-0,"Trafikkulykke  på E18 ved Vesterled retning øst. Kjedekollisjon med to biler. Alle involverte er ute av bilene og er oppegående. Trafikken flyter greit forbi på stedet.  En av førerne kjørt til sykehuset i Arendal for sjekk,.",2023-09-08T14:01:04.5328317+00:00,1
1853,23gm5s,Agder Politidistrikt,205,4,Kristiansand,23gm5s-0,Melding om syklist som ble påkjørt av bil i Kongsgård Alle. Syklisten brukte hjelm og er bevisst. Oppdateres. Syklisten kjørt til legevakt av ambulanse. Bilføreren får sitt førerkort beslaglagt. Patruljen oppretter sak.,2023-10-24T18:30:23.5326459+00:00,1
1857,23wrb5,Innlandet Politidistrikt,203,1,Hamar,23wrb5-0,Brann i bil under kjøring. Ingen er skadet. Ingen spredningsfare. Brannen oppstått i motorrommet. Sak opprettes.,2023-09-20T16:36:03.7577632+00:00,2
1861,2313cq,Vest Politidistrikt,207,6,Bergen,2313cq-0,"Bergen: Sparebanksgaten, slagsmål/knivstikking mellom 2-3 menn, en mann sendt til HUS, var våken/bevisst, skader i mageregionen. Gjerningsmannen ble senere pågrepet på en boligadresse i Bergen sentrum. Han er siktet for grov kroppsskade.  Den fornærmede mannens tilstand er stabil, og han er ikke livstruende skadd. Han vil sannsynligvis bli utskrevet fra sykehuset i løpet av kort tid.",2023-09-28T03:14:30.7236297+00:00,5
1872,23jwxw,Agder Politidistrikt,205,1,Arendal,23jwxw-0,"Bilbrann på en parkeringsplass i nærheten av rundkjøringen på Krøgenes, 
Nødetatene er på stedet, brannvesenet har startet slukking.  To personer er observert gående fra stedet, politiet ser etter dem i området.",2023-10-12T19:56:10.62575+00:00,2
1874,23548q,Trøndelag Politidistrikt,209,7,Trondheim,23548q-0,Flere butikker i Midtbyn`n har blitt utsatt for en butikk tyv.  Vedkommende er nå tatt pågrepet av politiet.  Vedkommende blir tatt med til Trondheim politistasjon for videre etterforskning.,2023-09-29T11:30:37.9147578+00:00,5
1885,23j3dd,Troms Politidistrikt,211,7,Harstad,23j3dd-0,"Politiet fikk melding om en alvorlig situasjon på Hagebyen Skole i Harstad kl 0827. Politiet rykket ut og meldte kontroll på situasjonen kl 0840. Politiet jobber med oversikt på alle detaljer før vi har mer å melde ut til befolkning og media. Det skal ha vært en trusselsituasjon på skolen. Politiet har kontroll på aktuell trusselutøver. Ingen personer skal være fysisk rammet eller skadet. Politiet kommer med mer utfyllende detaljer så fort som mulig, men viktig at vi får snakket med vitner og involverte før vi kan utdype så mye mer.",2023-09-01T07:58:46.6831975+00:00,5
1888,23p9nx,Vest Politidistrikt,207,1,Bergen,23p9nx-0,"kL 0149, meldt om beruset mann som går i tunnelen. VTS stenger tunnelen.  Mannen har kommet seg ut av tunnelen. VTS åpner tunnelen.",2023-07-22T23:55:03.7271989+00:00,5
1889,23kxnm,Sør-Øst Politidistrikt,204,3,Drammen,23kxnm-0,07:15 Melding om en mann som stjal post fra postkasser i området. Politiet har kontroll på en mann i 30-åra som mistenkes for forholdet. Var i besittelse av diverse post. ,2023-08-02T05:47:57.235258+00:00,5
1900,235fhk,Vest Politidistrikt,207,7,Stryn,235fhk-0,"Kl. 0856: Hvit, åpen båt. 16 fot m/sort Suzuki påhengsmotor flyter for seg selv i område Skåpavika, ikke langt fra Kjøs bru. Meldt at det ikke er personer å se i tilknytning til båten. Politiet er på veg til staden for å forsøke å finne frem til eier.  Ikke meldt om savnede personer. Brannvesen også involvert. I skrivende stund melder mulig eier seg til politiet. Befinner seg på staden, og vil bli der til politi og brannmannskap ankommer. Patruljen i kontakt med eier av båten. Det arbeides med å få båten til land og hvordan båten har havnet ut på vatnet.",2023-10-17T07:18:33.7043867+00:00,12
1906,23d5vw,Agder Politidistrikt,205,10,Tvedestrand,23d5vw-0,Kl. 1245. Melding om 2 løse hester som løper på FV421 Gamleveien. Ber eier sjekke hestene sine. ,2023-09-02T11:00:23.7751327+00:00,7
1918,23v2d9,Trøndelag Politidistrikt,209,7,Trondheim,23v2d9-0,Politiet bistår Trygghetspatruljen som trenger å komme seg inn på en adresse. ,2023-10-07T22:11:00.7101223+00:00,3
1920,23gzwp,Øst Politidistrikt,202,9,Nordre Follo,23gzwp-0,"Hebekk skole, knust 16 stk ruter ila natten med stein. Videre er det i Hebekk området i Lysneveien og Myrveien knust ytterligere 7 stk. ruter på private adresser.  Politiet har stanset en mann i slutten av tenårene, som mistenkes for skadeverket. ",2023-10-21T04:32:50.551484+00:00,5
